space_time_id,pop,rwi,error,wealth_usd,wealth_cfa,usd_to_cfa
2022_7_13_1.8685_12.8711,16.570696584422457,-0.72,0.274,3479,6,0.0016
2022_7_13_1.8685_12.8711,16.051181173903053,-0.341,0.275,5072,8,0.0016
2022_7_13_1.8685_12.8711,14.229360605437265,-0.341,0.275,4496,7,0.0016
2022_7_13_1.8685_12.8711,14.300849737152582,-0.341,0.275,4519,7,0.0016
2022_7_13_1.8685_12.8711,15.0917130917495,-0.341,0.275,4768,8,0.0016
2022_7_13_1.8685_12.8711,14.925120032367218,-0.341,0.275,4716,8,0.0016
2022_7_13_1.8685_12.8711,11.673255901934024,-0.694,0.275,2451,4,0.0016
2022_7_13_1.8685_12.8711,9.919409516941045,-0.694,0.275,2083,3,0.0016
2022_7_13_1.8685_12.8711,7.85276936928338,-0.694,0.275,1649,3,0.0016
2022_7_13_1.8685_12.8711,0.032713539124883,-0.694,0.275,6,0,0.0016
2022_7_13_1.8685_12.8711,5.654051048706772,-0.308,0.289,1786,3,0.0016
2022_7_13_1.8685_12.8711,10.88077057054326,-0.308,0.289,3438,6,0.0016
2022_7_13_1.8685_12.8711,10.578464729824915,-0.308,0.289,3342,5,0.0016
2022_7_13_1.8685_12.8711,10.483952281304578,-0.744,0.274,2201,4,0.0016
2022_7_13_1.8685_12.8711,10.488658923974876,-0.744,0.274,2202,4,0.0016
2022_7_13_1.8685_12.8711,10.203420554658306,-0.744,0.274,2142,3,0.0016
2022_7_13_1.8685_12.8711,8.628665619527386,-0.744,0.274,1812,3,0.0016
2022_7_13_1.8685_12.8711,8.20118092726602,-0.72,0.274,1722,3,0.0016
2022_7_13_1.8685_12.8711,8.62193643352029,-0.72,0.274,1810,3,0.0016
2022_7_13_1.8685_12.8711,9.155902182810223,-0.72,0.274,1922,3,0.0016
2022_7_13_1.8685_12.8711,11.916148632326184,-0.72,0.274,2502,4,0.0016
2022_7_13_1.8685_12.8711,14.248199174798694,-0.341,0.275,4502,7,0.0016
2022_7_13_1.8685_12.8711,14.700036871178144,-0.341,0.275,4645,7,0.0016
2022_7_13_1.8685_12.8711,15.266904510425473,-0.341,0.275,4824,8,0.0016
2022_7_13_1.8685_12.8711,15.773934157178967,-0.341,0.275,4984,8,0.0016
2022_7_13_1.8685_12.8711,17.680637860104483,-0.341,0.275,5587,9,0.0016
2022_7_13_1.8685_12.8711,18.6169112984011,-0.694,0.275,3909,6,0.0016
2022_7_13_1.8685_12.8711,14.947868839048846,-0.694,0.275,3139,5,0.0016
2022_7_13_1.8685_12.8711,2.352176296369734,-0.694,0.275,493,1,0.0016
2022_7_13_1.8685_12.8711,0.006573160282329,-0.308,0.289,2,0,0.0016
2022_7_13_1.8685_12.8711,6.06651680751248,-0.308,0.289,1917,3,0.0016
2022_7_13_1.8685_12.8711,10.59652405372512,-0.308,0.289,3348,5,0.0016
2022_7_13_1.8685_12.8711,10.643944939596263,-0.744,0.274,2235,4,0.0016
2022_7_13_1.8685_12.8711,10.168838044126836,-0.744,0.274,2135,3,0.0016
2022_7_13_1.8685_12.8711,8.488969805712143,-0.744,0.274,1782,3,0.0016
2022_7_13_1.8685_12.8711,8.04953357004039,-0.744,0.274,1690,3,0.0016
2022_7_13_1.8685_12.8711,8.134289892385006,-0.72,0.274,1708,3,0.0016
2022_7_13_1.8685_12.8711,8.461041451597769,-0.72,0.274,1776,3,0.0016
2022_7_13_1.8685_12.8711,8.742619320958287,-0.72,0.274,1835,3,0.0016
2022_7_13_1.8685_12.8711,10.01720112836678,-0.72,0.274,2103,3,0.0016
2022_7_13_1.8685_12.8711,13.618100453727497,-0.72,0.274,2859,5,0.0016
2022_7_13_1.8685_12.8711,15.469694025344443,-0.341,0.275,4888,8,0.0016
2022_7_13_1.8685_12.8711,15.942354254587048,-0.341,0.275,5037,8,0.0016
2022_7_13_1.8685_12.8711,19.077290331500087,-0.341,0.275,6028,10,0.0016
2022_7_13_1.8685_12.8711,20.18757181067676,-0.341,0.275,6379,10,0.0016
2022_7_13_1.8685_12.8711,20.785720195137888,-0.694,0.275,4365,7,0.0016
2022_7_13_1.8685_12.8711,6.724453700241951,-0.694,0.275,1412,2,0.0016
2022_7_13_1.8685_12.8711,0.03250300837825,-0.308,0.289,10,0,0.0016
2022_7_13_1.8685_12.8711,5.375516403880594,-0.603,0.299,1128,2,0.0016
2022_7_13_1.8685_12.8711,10.081775368537263,-0.603,0.299,2117,3,0.0016
2022_7_13_1.8685_12.8711,8.546389651652047,-0.603,0.299,1794,3,0.0016
2022_7_13_1.8685_12.8711,8.01403052643141,-0.603,0.299,1682,3,0.0016
2022_7_13_1.8685_12.8711,8.082619077498126,-0.603,0.299,1697,3,0.0016
2022_7_13_1.8685_12.8711,8.40588478949434,-0.603,0.299,1765,3,0.0016
2022_7_13_1.8685_12.8711,8.646161855832458,-0.72,0.274,1815,3,0.0016
2022_7_13_1.8685_12.8711,8.681822920004777,-0.72,0.274,1823,3,0.0016
2022_7_13_1.8685_12.8711,8.859948134483576,-0.72,0.274,1860,3,0.0016
2022_7_13_1.8685_12.8711,11.446477807388929,-0.72,0.274,2403,4,0.0016
2022_7_13_1.8685_12.8711,15.051265016428909,-0.341,0.275,4756,8,0.0016
2022_7_13_1.8685_12.8711,18.889114936996727,-0.341,0.275,5968,10,0.0016
2022_7_13_1.8685_12.8711,20.957628349206203,-0.824,0.276,4401,7,0.0016
2022_7_13_1.8685_12.8711,19.29898363114466,-0.824,0.276,4052,6,0.0016
2022_7_13_1.8685_12.8711,6.260900730719209,-0.824,0.276,1314,2,0.0016
2022_7_13_1.8685_12.8711,1.86659166042779,-0.603,0.299,391,1,0.0016
2022_7_13_1.8685_12.8711,6.164434283348911,-0.603,0.299,1294,2,0.0016
2022_7_13_1.8685_12.8711,8.111519020832093,-0.603,0.299,1703,3,0.0016
2022_7_13_1.8685_12.8711,8.368065355707033,-0.603,0.299,1757,3,0.0016
2022_7_13_1.8685_12.8711,8.50102239680359,-0.603,0.299,1785,3,0.0016
2022_7_13_1.8685_12.8711,8.49994768533766,-0.603,0.299,1784,3,0.0016
2022_7_13_1.8685_12.8711,8.467644063647464,-0.72,0.274,1778,3,0.0016
2022_7_13_1.8685_12.8711,8.795775271317169,-0.72,0.274,1847,3,0.0016
2022_7_13_1.8685_12.8711,9.650154896294502,-0.615,0.291,2026,3,0.0016
2022_7_13_1.8685_12.8711,13.89002544127638,-0.615,0.291,2916,5,0.0016
2022_7_13_1.8685_12.8711,20.729694714589023,-0.615,0.291,4353,7,0.0016
2022_7_13_1.8685_12.8711,13.86416921800684,-0.824,0.276,2911,5,0.0016
2022_7_13_1.8685_12.8711,2.431713834938622,-0.824,0.276,510,1,0.0016
2022_7_13_1.8685_12.8711,0.002130473407867,-0.783,0.275,0,0,0.0016
2022_7_13_1.8685_12.8711,1.729347891889339,-0.783,0.275,363,1,0.0016
2022_7_13_1.8685_12.8711,4.471831139786908,-0.783,0.275,939,2,0.0016
2022_7_13_1.8685_12.8711,6.369824971740695,-0.783,0.275,1337,2,0.0016
2022_7_13_1.8685_12.8711,7.319630064468988,-0.783,0.275,1537,2,0.0016
2022_7_13_1.8685_12.8711,7.573213623968457,-0.615,0.291,1590,3,0.0016
2022_7_13_1.8685_12.8711,7.481462689468431,-0.615,0.291,1571,3,0.0016
2022_7_13_1.8685_12.8711,6.588784043657204,-0.615,0.291,1383,2,0.0016
2022_7_13_1.8685_12.8711,5.474854034133283,-0.615,0.291,1149,2,0.0016
2022_7_13_1.8685_12.8711,2.233710296703651,-0.615,0.291,469,1,0.0016
2022_11_13_2.0112_13.0957,0.008195426557258,-0.742,0.286,1,0,0.0016
2022_11_13_2.0112_13.0957,0.244236363874743,-0.835,0.272,51,0,0.0016
2022_11_13_2.0112_13.0957,0.007742991369749,-0.835,0.272,1,0,0.0016
2022_11_13_2.0112_13.0957,0.130471782519281,-0.541,0.271,41,0,0.0016
2022_11_13_2.0112_13.0957,7.546157918266097,-0.742,0.286,1584,3,0.0016
2022_11_13_2.0112_13.0957,14.242606113572302,-0.742,0.286,2990,5,0.0016
2022_11_13_2.0112_13.0957,15.088454183521511,-0.742,0.286,3168,5,0.0016
2022_11_13_2.0112_13.0957,17.03653311026034,-0.835,0.272,3577,6,0.0016
2022_11_13_2.0112_13.0957,15.434279223026731,-0.835,0.272,3241,5,0.0016
2022_11_13_2.0112_13.0957,15.648647105772108,-0.835,0.272,3286,5,0.0016
2022_11_13_2.0112_13.0957,14.884528390726746,-0.835,0.272,3125,5,0.0016
2022_11_13_2.0112_13.0957,15.739922213134244,-1.114,0.272,3305,5,0.0016
2022_11_13_2.0112_13.0957,11.69541444299212,-1.114,0.272,2456,4,0.0016
2022_11_13_2.0112_13.0957,0.207794333229916,-1.114,0.272,43,0,0.0016
2022_11_13_2.0112_13.0957,11.768544858737618,-0.541,0.271,3718,6,0.0016
2022_11_13_2.0112_13.0957,32.03339871302338,-0.541,0.271,10122,16,0.0016
2022_11_13_2.0112_13.0957,35.533357338378714,-0.65,0.272,7462,12,0.0016
2022_11_13_2.0112_13.0957,28.0787495214259,-0.65,0.272,5896,9,0.0016
2022_11_13_2.0112_13.0957,23.51685995946865,-0.65,0.272,4938,8,0.0016
2022_11_13_2.0112_13.0957,22.20762600399897,-0.835,0.272,4663,7,0.0016
2022_11_13_2.0112_13.0957,19.24867061845236,-0.835,0.272,4042,6,0.0016
2022_11_13_2.0112_13.0957,21.568839654950477,-0.835,0.272,4529,7,0.0016
2022_11_13_2.0112_13.0957,26.76267995746429,-0.835,0.272,5620,9,0.0016
2022_11_13_2.0112_13.0957,42.03478127313309,-0.781,0.272,8827,14,0.0016
2022_11_13_2.0112_13.0957,63.20483102308617,-0.781,0.272,13273,21,0.0016
2022_11_13_2.0112_13.0957,78.5685400350871,-0.781,0.272,16499,26,0.0016
2022_11_13_2.0112_13.0957,26.44785390849533,-0.781,0.272,5554,9,0.0016
2022_11_13_2.0112_13.0957,0.27619427569511,-0.417,0.271,87,0,0.0016
2022_11_13_2.0112_13.0957,43.13832239870815,-0.417,0.271,13631,22,0.0016
2022_11_13_2.0112_13.0957,75.15127197573057,-0.417,0.271,23747,38,0.0016
2022_11_13_2.0112_13.0957,58.59025997929064,-0.749,0.272,12303,20,0.0016
2022_11_13_2.0112_13.0957,41.75920452213374,-0.65,0.272,8769,14,0.0016
2022_11_13_2.0112_13.0957,33.090016077304455,-0.65,0.272,6948,11,0.0016
2022_11_13_2.0112_13.0957,29.76641188151946,-0.65,0.272,6250,10,0.0016
2022_11_13_2.0112_13.0957,24.461603894766363,-0.835,0.272,5136,8,0.0016
2022_11_13_2.0112_13.0957,22.640897427555057,-0.835,0.272,4754,8,0.0016
2022_11_13_2.0112_13.0957,27.96135513812528,-0.835,0.272,5871,9,0.0016
2022_11_13_2.0112_13.0957,36.73354620831333,-0.835,0.272,7714,12,0.0016
2022_11_13_2.0112_13.0957,50.70102922619797,-0.781,0.272,10647,17,0.0016
2022_11_13_2.0112_13.0957,66.20575541887078,-0.781,0.272,13903,22,0.0016
2022_11_13_2.0112_13.0957,101.32681031892362,-0.781,0.272,21278,34,0.0016
2022_11_13_2.0112_13.0957,112.952521786491,-0.781,0.272,23720,38,0.0016
2022_11_13_2.0112_13.0957,40.16729856920156,-0.569,0.286,12692,20,0.0016
2022_11_13_2.0112_13.0957,0.110232674220438,-0.569,0.286,34,0,0.0016
2022_11_13_2.0112_13.0957,60.8165330665896,-0.75,0.272,12771,20,0.0016
2022_11_13_2.0112_13.0957,96.1771342064843,-0.75,0.272,20197,32,0.0016
2022_11_13_2.0112_13.0957,87.40170667220828,-0.749,0.272,18354,29,0.0016
2022_11_13_2.0112_13.0957,74.1607172158635,-0.749,0.272,15573,25,0.0016
2022_11_13_2.0112_13.0957,62.067013762981055,-0.554,0.287,19613,31,0.0016
2022_11_13_2.0112_13.0957,46.34564764616832,-0.554,0.287,14645,23,0.0016
2022_11_13_2.0112_13.0957,33.98820036194195,-0.554,0.287,10740,17,0.0016
2022_11_13_2.0112_13.0957,30.52888955844869,-0.594,0.272,9647,15,0.0016
2022_11_13_2.0112_13.0957,26.022296547957517,-0.594,0.272,8223,13,0.0016
2022_11_13_2.0112_13.0957,31.056788509673414,-0.594,0.272,9813,16,0.0016
2022_11_13_2.0112_13.0957,42.142339477291976,-0.594,0.272,13316,21,0.0016
2022_11_13_2.0112_13.0957,66.58248993163852,-0.87,0.287,13982,22,0.0016
2022_11_13_2.0112_13.0957,74.84696225392834,-0.87,0.287,15717,25,0.0016
2022_11_13_2.0112_13.0957,70.41453265763519,-0.87,0.287,14787,24,0.0016
2022_11_13_2.0112_13.0957,76.13221196311834,-0.87,0.287,15987,26,0.0016
2022_11_13_2.0112_13.0957,63.8227977861095,-0.569,0.286,20168,32,0.0016
2022_11_13_2.0112_13.0957,24.29594699510557,-0.569,0.286,7677,12,0.0016
2022_11_13_2.0112_13.0957,51.601969383126814,-0.75,0.272,10836,17,0.0016
2022_11_13_2.0112_13.0957,202.04093487238129,-0.75,0.272,42428,68,0.0016
2022_11_13_2.0112_13.0957,170.58757305498457,-0.75,0.272,35823,57,0.0016
2022_11_13_2.0112_13.0957,131.65454302809178,-0.749,0.272,27647,44,0.0016
2022_11_13_2.0112_13.0957,114.1223129618566,-0.749,0.272,23965,38,0.0016
2022_11_13_2.0112_13.0957,86.0600989126881,-0.554,0.287,27194,44,0.0016
2022_11_13_2.0112_13.0957,65.60283022043396,-0.554,0.287,20730,33,0.0016
2022_11_13_2.0112_13.0957,48.17259961679007,-0.554,0.287,15222,24,0.0016
2022_11_13_2.0112_13.0957,33.68433394718693,-0.594,0.272,10644,17,0.0016
2022_11_13_2.0112_13.0957,29.97070668753847,-0.594,0.272,9470,15,0.0016
2022_11_13_2.0112_13.0957,31.60378695537218,-0.594,0.272,9986,16,0.0016
2022_11_13_2.0112_13.0957,45.56899565907295,-0.594,0.272,14399,23,0.0016
2022_11_13_2.0112_13.0957,72.5806223227962,-0.87,0.287,15241,24,0.0016
2022_11_13_2.0112_13.0957,73.55481040160156,-0.87,0.287,15446,25,0.0016
2022_11_13_2.0112_13.0957,56.46029445845496,-0.87,0.287,11856,19,0.0016
2022_11_13_2.0112_13.0957,54.1528520100528,-0.87,0.287,11372,18,0.0016
2022_11_13_2.0112_13.0957,47.56133774165166,-0.87,0.287,9987,16,0.0016
2022_11_13_2.0112_13.0957,30.903869103310637,-0.569,0.286,9765,16,0.0016
2022_11_13_2.0112_13.0957,8.137844606788121,-0.569,0.286,2571,4,0.0016
2022_11_13_2.0112_13.0957,6.09674759222385,-1.034,0.287,1926,3,0.0016
2022_11_13_2.0112_13.0957,171.34235885581964,-0.75,0.272,35981,58,0.0016
2022_11_13_2.0112_13.0957,219.7918078942104,-0.75,0.272,46156,74,0.0016
2022_11_13_2.0112_13.0957,191.6479642415964,-0.75,0.272,40246,64,0.0016
2022_11_13_2.0112_13.0957,187.8600653645956,-0.749,0.272,39450,63,0.0016
2022_11_13_2.0112_13.0957,168.7221006605296,-0.749,0.272,35431,57,0.0016
2022_11_13_2.0112_13.0957,136.01321044144186,-0.554,0.287,42980,69,0.0016
2022_11_13_2.0112_13.0957,82.1729686609345,-0.554,0.287,25966,42,0.0016
2022_11_13_2.0112_13.0957,56.42712150269803,-0.554,0.287,17830,29,0.0016
2022_11_13_2.0112_13.0957,38.91844655877403,-0.594,0.272,12298,20,0.0016
2022_11_13_2.0112_13.0957,33.010768981495985,-0.594,0.272,10431,17,0.0016
2022_11_13_2.0112_13.0957,36.51278106553504,-0.594,0.272,11538,18,0.0016
2022_11_13_2.0112_13.0957,46.84062012341307,-0.407,0.297,14801,24,0.0016
2022_11_13_2.0112_13.0957,53.95451491977343,-0.407,0.297,17049,27,0.0016
2022_11_13_2.0112_13.0957,56.609589739371984,-0.87,0.287,11888,19,0.0016
2022_11_13_2.0112_13.0957,51.2875607366869,-0.87,0.287,10770,17,0.0016
2022_11_13_2.0112_13.0957,49.76718424407236,-0.87,0.287,10451,17,0.0016
2022_11_13_2.0112_13.0957,37.818172766369415,-0.87,0.287,7941,13,0.0016
2022_11_13_2.0112_13.0957,24.53284413929857,-0.87,0.287,5151,8,0.0016
2022_11_13_2.0112_13.0957,21.476975035637334,-0.569,0.286,6786,11,0.0016
2022_11_13_2.0112_13.0957,1.278497379026869,-0.569,0.286,404,1,0.0016
2022_11_13_2.0112_13.0957,41.07509863906349,-0.218,0.288,12979,21,0.0016
2022_11_13_2.0112_13.0957,165.12085269396962,-1.009,0.273,52178,83,0.0016
2022_11_13_2.0112_13.0957,213.7438915125066,-1.009,0.273,67543,108,0.0016
2022_11_13_2.0112_13.0957,134.882965796611,-1.009,0.273,42623,68,0.0016
2022_11_13_2.0112_13.0957,147.29157139763947,-0.824,0.272,30931,49,0.0016
2022_11_13_2.0112_13.0957,172.9519326000296,-0.824,0.272,36319,58,0.0016
2022_11_13_2.0112_13.0957,170.24482404977644,-0.431,0.287,53797,86,0.0016
2022_11_13_2.0112_13.0957,107.14035497843992,-0.431,0.287,33856,54,0.0016
2022_11_13_2.0112_13.0957,62.083316692569056,-0.431,0.287,19618,31,0.0016
2022_11_13_2.0112_13.0957,46.11690178295653,-0.552,0.272,14572,23,0.0016
2022_11_13_2.0112_13.0957,41.79044216284445,-0.552,0.272,13205,21,0.0016
2022_11_13_2.0112_13.0957,51.55186661362203,-0.552,0.272,16290,26,0.0016
2022_11_13_2.0112_13.0957,51.83916284345956,-0.407,0.297,16381,26,0.0016
2022_11_13_2.0112_13.0957,61.93919159896821,-0.407,0.297,19572,31,0.0016
2022_11_13_2.0112_13.0957,75.65717954073224,-0.451,0.272,23907,38,0.0016
2022_11_13_2.0112_13.0957,59.29882635617404,-0.451,0.272,18738,30,0.0016
2022_11_13_2.0112_13.0957,50.48552766735384,-0.451,0.272,15953,26,0.0016
2022_11_13_2.0112_13.0957,38.57992390157916,-0.451,0.272,12191,20,0.0016
2022_11_13_2.0112_13.0957,24.16781398949156,-0.451,0.272,7637,12,0.0016
2022_11_13_2.0112_13.0957,23.420749070349395,-0.53,0.318,7400,12,0.0016
2022_11_13_2.0112_13.0957,9.22302606382345,-0.579,0.297,2914,5,0.0016
2022_11_13_2.0112_13.0957,98.83043814501174,-0.218,0.288,31230,50,0.0016
2022_11_13_2.0112_13.0957,120.55879738156392,-1.009,0.273,38096,61,0.0016
2022_11_13_2.0112_13.0957,121.4901248322588,-1.009,0.273,38390,61,0.0016
2022_11_13_2.0112_13.0957,84.53823115884859,-1.009,0.273,26714,43,0.0016
2022_11_13_2.0112_13.0957,104.66298178273114,-0.824,0.272,21979,35,0.0016
2022_11_13_2.0112_13.0957,164.97093080905486,-0.824,0.272,34643,55,0.0016
2022_11_13_2.0112_13.0957,169.11676312190386,-0.431,0.287,53440,86,0.0016
2022_11_13_2.0112_13.0957,111.48341761848016,-0.431,0.287,35228,56,0.0016
2022_11_13_2.0112_13.0957,65.86110726477656,-0.431,0.287,20812,33,0.0016
2022_11_13_2.0112_13.0957,57.55383602117959,-0.552,0.272,18187,29,0.0016
2022_11_13_2.0112_13.0957,58.75741299969823,-0.552,0.272,18567,30,0.0016
2022_11_13_2.0112_13.0957,64.86038261124318,-0.552,0.272,20495,33,0.0016
2022_11_13_2.0112_13.0957,67.91473593360732,-0.407,0.297,21461,34,0.0016
2022_11_13_2.0112_13.0957,81.2881917468459,-0.407,0.297,25687,41,0.0016
2022_11_13_2.0112_13.0957,91.7589514627871,-0.451,0.272,28995,46,0.0016
2022_11_13_2.0112_13.0957,66.0922335229989,-0.451,0.272,20885,33,0.0016
2022_11_13_2.0112_13.0957,50.41448585889,-0.451,0.272,15930,25,0.0016
2022_11_13_2.0112_13.0957,42.45258940629602,-0.451,0.272,13415,21,0.0016
2022_11_13_2.0112_13.0957,28.12826247702109,-0.53,0.318,8888,14,0.0016
2022_11_13_2.0112_13.0957,24.14253619870118,-0.53,0.318,7629,12,0.0016
2022_11_13_2.0112_13.0957,16.626367892392018,-0.579,0.297,5253,8,0.0016
2022_11_13_2.0112_13.0957,11.84524635511751,-0.218,0.288,3743,6,0.0016
2022_11_13_2.0112_13.0957,132.7500043630929,-0.218,0.288,41949,67,0.0016
2022_11_13_2.0112_13.0957,96.96863287549374,-1.009,0.273,30642,49,0.0016
2022_11_13_2.0112_13.0957,78.16874933388253,-1.009,0.273,24701,40,0.0016
2022_11_13_2.0112_13.0957,70.34016208126316,-1.009,0.273,22227,36,0.0016
2022_11_13_2.0112_13.0957,81.7295127993191,-0.824,0.272,17163,27,0.0016
2022_11_13_2.0112_13.0957,133.53667231411958,-0.824,0.272,28042,45,0.0016
2022_11_13_2.0112_13.0957,171.00696615959978,-0.431,0.287,54038,86,0.0016
2022_11_13_2.0112_13.0957,143.0272642269527,-0.431,0.287,45196,72,0.0016
2022_11_13_2.0112_13.0957,84.41535105219016,-0.431,0.287,26675,43,0.0016
2022_11_13_2.0112_13.0957,74.81261776116095,-0.552,0.272,23640,38,0.0016
2022_11_13_2.0112_13.0957,76.89859570407096,-0.552,0.272,24299,39,0.0016
2022_11_13_2.0112_13.0957,75.72030564868663,-0.552,0.272,23927,38,0.0016
2022_11_13_2.0112_13.0957,80.67239745226819,-0.407,0.297,25492,41,0.0016
2022_11_13_2.0112_13.0957,120.69716875138256,-0.407,0.297,38140,61,0.0016
2022_11_13_2.0112_13.0957,129.65433577847276,-0.451,0.272,40970,66,0.0016
2022_11_13_2.0112_13.0957,84.00258853667621,-0.451,0.272,26544,42,0.0016
2022_11_13_2.0112_13.0957,60.287333004337285,-0.451,0.272,19050,30,0.0016
2022_11_13_2.0112_13.0957,49.40360608733641,-0.53,0.318,15611,25,0.0016
2022_11_13_2.0112_13.0957,39.85382900889069,-0.53,0.318,12593,20,0.0016
2022_11_13_2.0112_13.0957,34.64945112549511,-0.53,0.318,10949,18,0.0016
2022_11_13_2.0112_13.0957,24.63880837556244,-0.579,0.297,7785,12,0.0016
2022_11_13_2.0112_13.0957,1.294965121642368,-0.579,0.297,409,1,0.0016
2022_11_13_2.0112_13.0957,29.775336568301736,-0.752,0.288,6252,10,0.0016
2022_11_13_2.0112_13.0957,107.40104670765186,-0.752,0.288,22554,36,0.0016
2022_11_13_2.0112_13.0957,84.68225605110128,-0.692,0.288,17783,28,0.0016
2022_11_13_2.0112_13.0957,72.23042767252117,-0.692,0.288,15168,24,0.0016
2022_11_13_2.0112_13.0957,64.20487553027543,-0.692,0.288,13483,22,0.0016
2022_11_13_2.0112_13.0957,72.56361818556913,-1.068,0.273,15238,24,0.0016
2022_11_13_2.0112_13.0957,113.43465522674228,-1.068,0.273,23821,38,0.0016
2022_11_13_2.0112_13.0957,163.78955875775603,-0.572,0.273,51757,83,0.0016
2022_11_13_2.0112_13.0957,156.15588482165094,-0.572,0.273,49345,79,0.0016
2022_11_13_2.0112_13.0957,123.18425441377764,-0.572,0.273,38926,62,0.0016
2022_11_13_2.0112_13.0957,127.8110907517569,-0.256,0.332,40388,65,0.0016
2022_11_13_2.0112_13.0957,131.33282421182236,-0.256,0.332,41501,66,0.0016
2022_11_13_2.0112_13.0957,110.45071027801242,-0.256,0.332,34902,56,0.0016
2022_11_13_2.0112_13.0957,90.77546230676656,-0.449,0.287,28685,46,0.0016
2022_11_13_2.0112_13.0957,140.63597628903133,-0.449,0.287,44440,71,0.0016
2022_11_13_2.0112_13.0957,154.8766872547937,-0.814,0.272,32524,52,0.0016
2022_11_13_2.0112_13.0957,114.29973582114428,-0.814,0.272,24002,38,0.0016
2022_11_13_2.0112_13.0957,76.24576197698947,-0.814,0.272,16011,26,0.0016
2022_11_13_2.0112_13.0957,59.82094665071698,-0.53,0.318,18903,30,0.0016
2022_11_13_2.0112_13.0957,51.46062658671109,-0.53,0.318,16261,26,0.0016
2022_11_13_2.0112_13.0957,50.992800196076914,-0.53,0.318,16113,26,0.0016
2022_11_13_2.0112_13.0957,41.95522577161788,-0.579,0.297,13257,21,0.0016
2022_11_13_2.0112_13.0957,5.0817305864725,-0.579,0.297,1605,3,0.0016
2022_11_13_2.0112_13.0957,20.706324673701168,-0.752,0.288,4348,7,0.0016
2022_11_13_2.0112_13.0957,69.67146760543413,-0.752,0.288,14631,23,0.0016
2022_11_13_2.0112_13.0957,66.84300662654377,-0.692,0.288,14037,22,0.0016
2022_11_13_2.0112_13.0957,60.14870391336695,-0.692,0.288,12631,20,0.0016
2022_11_13_2.0112_13.0957,56.19231254662491,-0.692,0.288,11800,19,0.0016
2022_11_13_2.0112_13.0957,72.0340425352047,-1.068,0.273,15127,24,0.0016
2022_11_13_2.0112_13.0957,88.46140950126248,-1.068,0.273,18576,30,0.0016
2022_11_13_2.0112_13.0957,121.9120264795796,-0.572,0.273,38524,62,0.0016
2022_11_13_2.0112_13.0957,140.78773875607192,-0.572,0.273,44488,71,0.0016
2022_11_13_2.0112_13.0957,134.83280449641762,-0.572,0.273,42607,68,0.0016
2022_11_13_2.0112_13.0957,144.98788544622178,-0.256,0.332,45816,73,0.0016
2022_11_13_2.0112_13.0957,152.01864344153677,-0.256,0.332,48037,77,0.0016
2022_11_13_2.0112_13.0957,131.0968451650398,-0.256,0.332,41426,66,0.0016
2022_11_13_2.0112_13.0957,87.94304605404035,-0.449,0.287,27790,44,0.0016
2022_11_13_2.0112_13.0957,98.40690441872653,-0.449,0.287,31096,50,0.0016
2022_11_13_2.0112_13.0957,115.771139554032,-0.814,0.272,24311,39,0.0016
2022_11_13_2.0112_13.0957,89.93577834744436,-0.814,0.272,18886,30,0.0016
2022_11_13_2.0112_13.0957,69.08579018294385,-0.814,0.272,14508,23,0.0016
2022_11_13_2.0112_13.0957,57.15206584967682,-0.53,0.318,18060,29,0.0016
2022_11_13_2.0112_13.0957,52.526302856870245,-0.53,0.318,16598,27,0.0016
2022_11_13_2.0112_13.0957,51.57414984494374,-0.53,0.318,16297,26,0.0016
2022_11_13_2.0112_13.0957,47.4946034283143,-0.579,0.297,15008,24,0.0016
2022_11_13_2.0112_13.0957,8.597608334267866,-0.579,0.297,2716,4,0.0016
2022_11_13_2.0112_13.0957,12.352366786945872,-0.376,0.288,3903,6,0.0016
2022_11_13_2.0112_13.0957,40.651507072409565,-0.376,0.288,12845,21,0.0016
2022_11_13_2.0112_13.0957,45.78510258600741,-0.376,0.288,14468,23,0.0016
2022_11_13_2.0112_13.0957,56.60284277691871,-0.692,0.288,11886,19,0.0016
2022_11_13_2.0112_13.0957,63.91805924340738,-0.36,0.273,20198,32,0.0016
2022_11_13_2.0112_13.0957,73.24190236194092,-0.36,0.273,23144,37,0.0016
2022_11_13_2.0112_13.0957,83.56816132571636,-0.36,0.273,26407,42,0.0016
2022_11_13_2.0112_13.0957,89.68237019215593,-0.704,0.273,18833,30,0.0016
2022_11_13_2.0112_13.0957,88.8386754130542,-0.704,0.273,18656,30,0.0016
2022_11_13_2.0112_13.0957,94.0774614646157,-0.704,0.273,19756,32,0.0016
2022_11_13_2.0112_13.0957,126.14081545632756,-0.516,0.273,39860,64,0.0016
2022_11_13_2.0112_13.0957,145.95906197294985,-0.516,0.273,46123,74,0.0016
2022_11_13_2.0112_13.0957,141.74399882441654,-0.516,0.273,44791,72,0.0016
2022_11_13_2.0112_13.0957,101.7366039071182,-0.662,0.273,21364,34,0.0016
2022_11_13_2.0112_13.0957,64.08291426164564,-0.662,0.273,13457,22,0.0016
2022_11_13_2.0112_13.0957,67.83023997015384,-0.722,0.288,14244,23,0.0016
2022_11_13_2.0112_13.0957,69.4479451362332,-0.722,0.288,14584,23,0.0016
2022_11_13_2.0112_13.0957,64.7331199252119,-0.722,0.288,13593,22,0.0016
2022_11_13_2.0112_13.0957,67.72560553224544,-0.236,0.273,21401,34,0.0016
