radio,mcc,net,area,cell,unit,lon,lat,GID_0
UMTS,613,1,100,76047,0,-1.553772,12.425924,BFA
UMTS,613,2,3002,9972343,0,-2.0908355712891,11.113357543945,BFA
UMTS,613,3,110,85975,0,-1.483383,12.375412,BFA
UMTS,613,1,250,198632,0,-0.35499572753906,12.183151245117,BFA
UMTS,613,2,3001,9910489,0,-1.561844,12.393539,BFA
GSM,613,3,300,40191,0,-1.524353,12.371292,BFA
UMTS,613,1,120,76428,0,-4.274928,11.171748,BFA
UMTS,613,1,120,76407,0,-4.286924,11.171428,BFA
UMTS,613,1,120,76288,0,-4.296611,11.17415,BFA
UMTS,613,1,120,76289,0,-4.3045806884766,11.16828918457,BFA
GSM,613,1,20,10992,0,-4.276199,11.160507,BFA
UMTS,613,1,120,76431,0,-4.27684,11.172958,BFA
UMTS,613,1,120,76272,0,-4.272948,11.171202,BFA
UMTS,613,1,120,76290,0,-4.297028,11.175919,BFA
UMTS,613,1,120,76269,0,-4.274065,11.17047,BFA
UMTS,613,1,120,76329,0,-4.302958,11.186267,BFA
UMTS,613,1,120,76291,0,-4.297893,11.174021,BFA
UMTS,613,1,120,76339,0,-4.2977142333984,11.176528930664,BFA
UMTS,613,1,120,76267,0,-4.2716217041016,11.16828918457,BFA
UMTS,613,1,120,76432,0,-4.2869,11.176014,BFA
UMTS,613,1,120,76429,0,-4.288788,11.176186,BFA
UMTS,613,1,120,76287,0,-4.297989,11.17543,BFA
UMTS,613,1,120,76331,0,-4.295792,11.186142,BFA
UMTS,613,1,120,76328,0,-4.287316,11.17496,BFA
UMTS,613,1,120,76270,0,-4.270706,11.172409,BFA
GSM,613,1,20,8555,0,-4.275742,11.164719,BFA
GSM,613,1,20,8552,0,-4.2757415771484,11.164169311523,BFA
GSM,613,1,20,10461,0,-4.2743682861328,11.172409057617,BFA
GSM,613,2,306,92,0,-1.888076,12.653308,BFA
GSM,613,2,306,2183,0,-2.1924591064453,12.687149047852,BFA
GSM,613,2,306,2182,0,-2.244653,12.643895,BFA
UMTS,613,2,3001,9907978,0,-1.549759,12.334488,BFA
GSM,613,2,107,2043,0,-1.55159,12.33696,BFA
GSM,613,1,5,2291,0,-1.483154,12.340393,BFA
GSM,613,1,1,1501,0,-1.4852142333984,12.341079711914,BFA
GSM,613,1,3,13612,0,-1.4962005615234,12.368545532227,BFA
GSM,613,1,3,4001,0,-1.4962005615234,12.368545532227,BFA
UMTS,613,2,3001,9910459,0,-1.476597,12.346197,BFA
UMTS,613,2,3001,9910528,0,-1.4967,12.368508,BFA
UMTS,613,2,3001,9906480,0,-1.573448,12.404938,BFA
GSM,613,2,702,4632,0,-4.268875,11.176529,BFA
UMTS,613,2,3002,9971616,0,-4.248824,11.188065,BFA
UMTS,613,2,3002,9974194,0,-4.273911,11.173553,BFA
UMTS,613,2,3002,9974163,0,-4.295832,11.225469,BFA
UMTS,613,2,3002,2682,0,-4.2702484130859,11.176528930664,BFA
UMTS,613,2,3002,2071,0,-4.2675018310547,11.17790222168,BFA
UMTS,613,2,101,9908577,0,-1.4948272705078,12.369918823242,BFA
UMTS,613,2,3001,9906482,0,-1.580429,12.390518,BFA
UMTS,613,2,3001,9906668,0,-1.414719,12.379074,BFA
UMTS,613,2,3001,9907997,0,-1.482483,12.338839,BFA
UMTS,613,2,3001,9910398,0,-1.418381,12.389603,BFA
UMTS,613,2,3001,732,0,-1.4151763916016,12.383651733398,BFA
GSM,613,2,102,731,0,-1.390575,12.47532,BFA
UMTS,613,1,100,75570,0,-1.457748,12.407684,BFA
UMTS,613,1,100,75567,0,-1.457062,12.408371,BFA
GSM,613,3,300,41053,0,-1.522636,12.315518,BFA
GSM,613,3,300,41003,0,-1.523026,12.315445,BFA
GSM,613,3,300,40362,0,-1.522293,12.352066,BFA
GSM,613,3,300,40533,0,-1.518173,12.358932,BFA
UMTS,613,1,100,76192,0,-1.479035,12.351379,BFA
UMTS,613,1,100,75698,0,-1.475601,12.361221,BFA
UMTS,613,1,100,76189,0,-1.475372,12.360077,BFA
GSM,613,3,200,41322,0,-1.50086,12.327592,BFA
GSM,613,3,200,18002,0,-1.502762,12.329865,BFA
GSM,613,3,200,41281,0,-1.491165,12.348535,BFA
GSM,613,3,200,11183,0,-1.498555,12.344023,BFA
GSM,613,3,200,41283,0,-1.495365,12.34102,BFA
GSM,613,3,200,16401,0,-1.505356,12.325261,BFA
GSM,613,3,200,11041,0,-1.502861,12.327141,BFA
GSM,613,3,300,40162,0,-1.5126800537109,12.317733764648,BFA
GSM,613,3,300,41002,0,-1.5168,12.316818,BFA
GSM,613,3,300,40153,0,-1.5676116943359,12.305374145508,BFA
GSM,613,3,300,40813,0,-1.5676116943359,12.305374145508,BFA
GSM,613,3,200,15002,0,-1.490413,12.353439,BFA
GSM,613,3,200,16403,0,-1.50856,12.312927,BFA
GSM,613,3,300,41052,0,-1.5140533447266,12.317733764648,BFA
GSM,613,3,300,40782,0,-1.5071868896484,12.317733764648,BFA
GSM,613,3,300,40021,0,-1.5195465087891,12.371292114258,BFA
GSM,613,3,200,18001,0,-1.502518,12.34877,BFA
GSM,613,3,300,40301,0,-1.52504,12.371979,BFA
GSM,613,3,300,40001,0,-1.5195465087891,12.371292114258,BFA
GSM,613,3,200,41321,0,-1.50032,12.342453,BFA
UMTS,613,2,3002,9972003,0,-4.301477,11.177572,BFA
UMTS,613,2,3002,9974895,0,-4.297714,11.176071,BFA
UMTS,613,1,100,75678,0,-1.487045,12.308121,BFA
UMTS,613,1,100,75681,0,-1.485901,12.307434,BFA
GSM,613,3,300,40452,0,-1.518021,12.361526,BFA
GSM,613,3,300,40612,0,-1.517899,12.361679,BFA
GSM,613,2,101,7042,0,-1.482193,12.360168,BFA
GSM,613,2,101,7021,0,-1.473247,12.376589,BFA
GSM,613,2,101,5892,0,-1.470985,12.369931,BFA
GSM,613,3,4,10123,0,-2.4245452880859,13.579788208008,BFA
UMTS,613,1,100,75640,0,-1.54926,12.341142,BFA
UMTS,613,1,100,75637,0,-1.549694,12.338333,BFA
UMTS,613,2,3001,9912739,0,-1.550308,12.346848,BFA
UMTS,613,2,3001,9912738,0,-1.549694,12.3452,BFA
UMTS,613,2,3002,9976243,0,-3.521332,11.480944,BFA
UMTS,613,1,140,141956,0,-4.327927,11.149063,BFA
UMTS,613,1,140,141958,0,-4.32106,11.157303,BFA
GSM,613,1,50,2200,0,-1.426787,12.390456,BFA
UMTS,613,2,3001,9914742,0,-1.5319061279297,12.357559204102,BFA
UMTS,613,2,3001,9910447,0,-1.540604,12.287521,BFA
UMTS,613,2,3001,9910457,0,-1.472168,12.355499,BFA
UMTS,613,2,3001,9910460,0,-1.472168,12.355499,BFA
UMTS,613,2,3002,9976093,0,-4.3498992919922,11.169662475586,BFA
UMTS,613,1,100,75718,0,-1.52504,12.380219,BFA
GSM,613,2,403,3153,0,-4.001083,10.465439,BFA
UMTS,613,2,3001,9906351,0,-1.528816,12.300224,BFA
UMTS,613,2,3001,9907092,0,-1.521378,12.291642,BFA
UMTS,613,2,3001,9906352,0,-1.540832,12.294731,BFA
GSM,613,2,701,7211,0,-5.053712,10.171967,BFA
UMTS,613,1,140,142718,0,-5.00291,10.208366,BFA
UMTS,613,1,140,142715,0,-4.998794,10.220727,BFA
GSM,613,1,24,9292,0,-5.045473,10.178148,BFA
UMTS,613,1,100,76607,0,-1.504898,12.353096,BFA
GSM,613,2,701,7212,0,-5.073624,10.159607,BFA
GSM,613,2,701,3103,0,-5.073624,10.159607,BFA
UMTS,613,1,100,76610,0,-1.504961,12.351214,BFA
UMTS,613,1,100,76552,0,-1.507187,12.355087,BFA
GSM,613,1,24,9291,0,-5.0736236572266,10.158920288086,BFA
UMTS,613,1,100,75792,0,-1.502953,12.350235,BFA
GSM,613,1,14,8052,0,-0.305099,11.25618,BFA
GSM,613,1,14,18052,0,-0.331646,11.2912,BFA
GSM,613,1,60,20241,0,-1.503027,12.349779,BFA
GSM,613,1,60,1511,0,-1.498032,12.351151,BFA
UMTS,613,1,100,76187,0,-1.468048,12.365112,BFA
UMTS,613,1,100,75921,0,-1.513287,12.35492,BFA
UMTS,613,1,100,75578,0,-1.529617,12.355881,BFA
UMTS,613,1,100,75808,0,-1.518584,12.353419,BFA
UMTS,613,1,100,75917,0,-1.517349,12.358109,BFA
UMTS,613,1,100,76828,0,-1.514053,12.38205,BFA
UMTS,613,1,100,75871,0,-1.507716,12.366406,BFA
UMTS,613,1,100,76831,0,-1.51268,12.357559,BFA
UMTS,613,1,100,75790,0,-1.507629,12.358677,BFA
UMTS,613,1,100,75789,0,-1.506363,12.352615,BFA
UMTS,613,1,100,75758,0,-1.543255,12.35548,BFA
UMTS,613,1,100,76681,0,-1.534966,12.34579,BFA
UMTS,613,1,100,75922,0,-1.518609,12.354202,BFA
UMTS,613,1,100,75811,0,-1.517783,12.352581,BFA
GSM,613,1,50,1132,0,-1.509933,12.354813,BFA
GSM,613,1,61,4006,0,-1.505814,12.369919,BFA
UMTS,613,1,100,75918,0,-1.514413,12.353595,BFA
UMTS,613,1,100,76829,0,-1.517916,12.359447,BFA
UMTS,613,1,100,75952,0,-1.523508,12.363183,BFA
UMTS,613,1,100,76832,0,-1.518922,12.360181,BFA
GSM,613,1,60,1422,0,-1.517563,12.369308,BFA
UMTS,613,1,100,75761,0,-1.543784,12.355477,BFA
UMTS,613,1,100,75581,0,-1.524827,12.357979,BFA
GSM,613,1,60,1686,0,-1.52738,12.352218,BFA
UMTS,613,1,100,76182,0,-1.504441,12.365112,BFA
UMTS,613,1,100,75949,0,-1.524244,12.363826,BFA
GSM,613,1,60,1505,0,-1.525236,12.349319,BFA
UMTS,613,1,100,76479,0,-1.503067,12.362137,BFA
UMTS,613,1,100,75919,0,-1.513293,12.358751,BFA
UMTS,613,1,100,76482,0,-1.507874,12.360306,BFA
UMTS,613,1,100,76550,0,-1.50856,12.360306,BFA
UMTS,613,1,100,76549,0,-1.507874,12.356873,BFA
UMTS,613,1,100,75618,0,-1.5058135986328,12.304000854492,BFA
UMTS,613,1,100,75551,0,-1.5065,12.302628,BFA
UMTS,613,1,100,75548,0,-1.5065,12.302628,BFA
UMTS,613,1,100,75778,0,-1.489334,12.295075,BFA
UMTS,613,1,100,75781,0,-1.487274,12.295075,BFA
GSM,613,1,51,1176,0,-1.525756,12.328432,BFA
UMTS,613,1,100,76720,0,-1.524353,12.336273,BFA
UMTS,613,1,100,75991,0,-1.53511,12.331009,BFA
UMTS,613,1,100,76080,0,-1.527786,12.325974,BFA
UMTS,613,1,100,75988,0,-1.53511,12.33284,BFA
UMTS,613,2,3002,9974233,0,-4.312961,11.175042,BFA
GSM,613,3,300,41531,0,-1.5634918212891,12.400131225586,BFA
GSM,613,3,300,41521,0,-1.5634918212891,12.400131225586,BFA
GSM,613,3,300,41532,0,-1.5676116943359,12.385025024414,BFA
GSM,613,2,61,7332,0,-2.1965789794922,12.687149047852,BFA
GSM,613,2,50,20362,0,-1.4604949951172,12.368545532227,BFA
GSM,613,2,50,19190,0,-1.4604949951172,12.368545532227,BFA
UMTS,613,1,100,75782,0,-1.523666,12.306747,BFA
UMTS,613,1,140,141808,0,-4.27351,11.169491,BFA
UMTS,613,2,3001,9912632,0,-1.481094,12.385025,BFA
UMTS,613,2,3001,9906382,0,-1.495259,12.369002,BFA
GSM,613,2,700,131,0,-4.298823,11.208884,BFA
GSM,613,2,700,2693,0,-4.302115,11.222096,BFA
UMTS,613,2,3002,9971486,0,-4.312546,11.192459,BFA
UMTS,613,2,3002,9971483,0,-4.312363,11.193237,BFA
UMTS,613,1,200,76711,0,-1.50818,12.32373,BFA
UMTS,613,1,200,76211,0,-1.50032,12.330704,BFA
UMTS,613,1,140,142626,0,-0.37284851074219,12.184524536133,BFA
GSM,613,3,302,40482,0,-1.523895,12.332611,BFA
GSM,613,3,302,40161,0,-1.519385,12.334052,BFA
GSM,613,3,302,40791,0,-1.524811,12.331009,BFA
GSM,613,3,302,40331,0,-1.527443,12.329063,BFA
UMTS,613,1,140,142477,0,-2.9161834716797,9.8773956298828,BFA
GSM,613,3,302,40152,0,-1.536775,12.306373,BFA
GSM,613,3,302,40391,0,-1.540146,12.307297,BFA
UMTS,613,2,3001,9906568,0,-1.497705,12.382159,BFA
UMTS,613,2,3001,9907101,0,-1.536198,12.308121,BFA
GSM,613,3,302,41043,0,-1.530533,12.305832,BFA
GSM,613,3,302,40332,0,-1.534996,12.310867,BFA
UMTS,613,2,3001,9906310,0,-1.519203,12.373695,BFA
UMTS,613,2,3001,9914697,0,-1.520527,12.381494,BFA
GSM,613,2,503,6651,0,0.519867,12.828727,BFA
GSM,613,1,54,5000,0,-1.506912,12.329819,BFA
GSM,613,1,54,2290,0,-1.4907073974609,12.343826293945,BFA
GSM,613,1,102,311,0,-1.4124298095703,12.387771606445,BFA
GSM,613,2,503,792,0,0.357739,12.336961,BFA
GSM,613,3,2,20502,0,-4.32249,11.142245,BFA
GSM,613,1,54,2210,0,-1.4907073974609,12.343826293945,BFA
UMTS,613,1,40,19075,0,-1.4756011962891,12.369918823242,BFA
UMTS,613,1,100,1020,0,-1.5470123291016,12.391891479492,BFA
UMTS,613,1,50,76742,0,-1.4701080322266,12.378158569336,BFA
UMTS,613,1,29,4071,0,-1.0814666748047,13.066177368164,BFA
UMTS,613,1,61,76511,0,-1.5195465087891,12.390518188477,BFA
UMTS,613,1,41,20284,0,-1.5511322021484,12.352066040039,BFA
UMTS,613,1,60,75980,0,-1.5373992919922,12.391891479492,BFA
UMTS,613,1,100,5481,0,-1.4701080322266,12.379531860352,BFA
UMTS,613,1,100,75580,0,-1.533966,12.362137,BFA
UMTS,613,1,100,75650,0,-1.525497,12.385941,BFA
UMTS,613,1,100,75589,0,-1.537541,12.363005,BFA
UMTS,613,1,100,75579,0,-1.5415191650391,12.35481262207,BFA
UMTS,613,1,100,75617,0,-1.5346527099609,12.28889465332,BFA
UMTS,613,1,100,75549,0,-1.5360260009766,12.262802124023,BFA
UMTS,613,1,100,75630,0,-1.560745,12.347397,BFA
UMTS,613,1,100,1420,0,-1.5167999267578,12.390518188477,BFA
UMTS,613,1,100,1430,0,-1.5291595458984,12.391891479492,BFA
UMTS,613,1,100,3000,0,-1.4838409423828,12.389144897461,BFA
UMTS,613,1,100,75679,0,-1.5044403076172,12.301254272461,BFA
UMTS,613,1,100,75660,0,-1.5483856201172,12.33283996582,BFA
UMTS,613,1,100,75691,0,-1.5195465087891,12.371292114258,BFA
UMTS,613,1,100,75649,0,-1.532412,12.371292,BFA
UMTS,613,1,100,75647,0,-1.528227,12.379576,BFA
UMTS,613,1,100,75699,0,-1.4824676513672,12.360305786133,BFA
UMTS,613,1,100,75899,0,-1.547012,12.369919,BFA
UMTS,613,1,100,75771,0,-1.551675,12.375616,BFA
UMTS,613,1,100,75868,0,-1.506793,12.367402,BFA
UMTS,613,1,100,75818,0,-1.49263,12.375412,BFA
UMTS,613,1,100,75717,0,-1.5277862548828,12.39875793457,BFA
UMTS,613,1,100,75769,0,-1.55315,12.362827,BFA
UMTS,613,1,100,75738,0,-1.514053,12.370193,BFA
UMTS,613,1,100,76089,0,-1.557846,12.363815,BFA
UMTS,613,1,100,76071,0,-1.4879608154297,12.405624389648,BFA
UMTS,613,1,100,75932,0,-1.5346527099609,12.304000854492,BFA
UMTS,613,1,100,75910,0,-1.509045,12.378078,BFA
UMTS,613,1,100,76077,0,-1.5264129638672,12.328720092773,BFA
UMTS,613,1,100,75948,0,-1.509933,12.379532,BFA
UMTS,613,1,100,76090,0,-1.556037,12.36521,BFA
UMTS,613,1,100,76012,0,-1.5799713134766,12.336959838867,BFA
UMTS,613,1,100,75930,0,-1.5332794189453,12.302627563477,BFA
UMTS,613,1,100,76051,0,-1.52092,12.413406,BFA
UMTS,613,1,100,76008,0,-1.57402,12.336731,BFA
UMTS,613,1,100,75940,0,-1.4344024658203,12.402877807617,BFA
UMTS,613,1,100,76031,0,-1.4865875244141,12.330093383789,BFA
UMTS,613,1,100,76038,0,-1.4769744873047,12.360305786133,BFA
UMTS,613,1,100,75929,0,-1.5360260009766,12.284774780273,BFA
UMTS,613,1,100,76068,0,-1.4852142333984,12.406997680664,BFA
UMTS,613,1,100,76147,0,-1.531082,12.355087,BFA
UMTS,613,1,100,76477,0,-1.4948272705078,12.369918823242,BFA
UMTS,613,1,100,76150,0,-1.531357,12.355362,BFA
UMTS,613,1,100,76571,0,-1.596795,12.389008,BFA
UMTS,613,1,100,76207,0,-1.5030670166016,12.336959838867,BFA
UMTS,613,1,100,76171,0,-1.4989471435547,12.317733764648,BFA
UMTS,613,1,100,76167,0,-1.4989471435547,12.324600219727,BFA
UMTS,613,1,100,76158,0,-1.567345,12.387797,BFA
UMTS,613,1,100,76238,0,-1.4591217041016,12.375411987305,BFA
UMTS,613,1,100,76580,0,-1.563452,12.337906,BFA
UMTS,613,1,100,76099,0,-1.559143,12.386398,BFA
UMTS,613,1,100,76490,0,-1.550217,12.361679,BFA
UMTS,613,1,100,76787,0,-1.5236663818359,12.365798950195,BFA
UMTS,613,1,100,76640,0,-1.5511322021484,12.291641235352,BFA
UMTS,613,1,100,76790,0,-1.52631,12.37552,BFA
UMTS,613,1,100,76661,0,-1.614304,12.330551,BFA
UMTS,613,1,100,76608,0,-1.4920806884766,12.34245300293,BFA
UMTS,613,1,100,76777,0,-1.5140533447266,12.431716918945,BFA
UMTS,613,1,100,76732,0,-1.4467620849609,12.327346801758,BFA
UMTS,613,1,100,76769,0,-1.5483856201172,12.405624389648,BFA
UMTS,613,1,100,76810,0,-1.568985,12.425537,BFA
UMTS,613,1,100,76701,0,-1.4289093017578,12.415237426758,BFA
UMTS,613,1,100,76722,0,-1.538773,12.338791,BFA
UMTS,613,1,100,76617,0,-1.4687347412109,12.33283996582,BFA
UMTS,613,1,100,76809,0,-1.576309,12.41478,BFA
UMTS,613,1,100,76799,0,-1.5291595458984,12.258682250977,BFA
UMTS,613,1,100,76632,0,-1.589127,12.390976,BFA
UMTS,613,1,100,76708,0,-1.5030670166016,12.33283996582,BFA
UMTS,613,1,100,76789,0,-1.526413,12.369956,BFA
UMTS,613,1,100,76612,0,-1.5099334716797,12.338333129883,BFA
UMTS,613,1,100,76779,0,-1.5250396728516,12.413864135742,BFA
UMTS,613,1,140,141793,0,-4.3498992919922,11.180648803711,BFA
UMTS,613,1,140,141887,0,-4.308701,11.172638,BFA
UMTS,613,1,140,141813,0,-4.273819,11.169663,BFA
UMTS,613,1,140,141943,0,-4.2894744873047,11.172409057617,BFA
UMTS,613,1,140,141974,0,-4.260635,11.223907,BFA
UMTS,613,1,140,141848,0,-4.329643,11.184254,BFA
UMTS,613,1,140,141795,0,-4.3526458740234,11.17790222168,BFA
UMTS,613,1,100,77581,0,-1.6222,12.387772,BFA
UMTS,613,1,140,141836,0,-4.3155670166016,11.164169311523,BFA
UMTS,613,1,100,77580,0,-1.651382,12.434922,BFA
UMTS,613,1,140,141983,0,-4.761612,10.642593,BFA
UMTS,613,1,140,142724,0,-3.166809,10.323029,BFA
UMTS,613,1,140,142648,0,-2.362568,12.241241,BFA
UMTS,613,1,140,142646,0,-2.3517608642578,12.257308959961,BFA
UMTS,613,1,140,142663,0,-2.3641204833984,12.261428833008,BFA
UMTS,613,1,140,142725,0,-3.2128143310547,10.315475463867,BFA
UMTS,613,1,140,142847,0,-0.43876647949219,12.214736938477,BFA
UMTS,613,1,140,142448,0,-3.2567596435547,10.95817565918,BFA
UMTS,613,1,140,142714,0,-4.911575,10.280113,BFA
UMTS,613,1,140,142873,0,-0.376344,11.788767,BFA
UMTS,613,1,140,142755,0,-4.757309,10.64415,BFA
UMTS,613,1,140,142717,0,-4.916039,10.2808,BFA
UMTS,613,1,140,142713,0,-4.912138,10.288089,BFA
UMTS,613,1,140,142558,0,-0.336997,13.508575,BFA
UMTS,613,1,140,142696,0,-3.0672454833984,13.068923950195,BFA
UMTS,613,1,140,142553,0,-0.342261,13.524526,BFA
UMTS,613,1,140,143053,0,-1.086273,13.071671,BFA
UMTS,613,1,140,143017,0,-4.2400360107422,11.165542602539,BFA
UMTS,613,1,140,142976,0,-4.2702484130859,11.160049438477,BFA
UMTS,613,1,140,142994,0,-4.283981,11.184311,BFA
UMTS,613,1,140,143015,0,-4.247726,11.169662,BFA
UMTS,613,1,200,75619,0,-1.527063,12.305374,BFA
UMTS,613,1,140,142927,0,-0.55961608886719,12.644577026367,BFA
UMTS,613,1,140,143025,0,-4.2935943603516,11.172409057617,BFA
UMTS,613,1,200,75662,0,-1.559589,12.306458,BFA
UMTS,613,1,200,75731,0,-1.476202,12.389317,BFA
UMTS,613,1,140,143066,0,-1.075811,11.669936,BFA
UMTS,613,1,140,142916,0,-1.083342,13.0897,BFA
UMTS,613,1,140,143024,0,-4.2798614501953,11.172409057617,BFA
UMTS,613,1,200,75661,0,-1.554565,12.310867,BFA
UMTS,613,1,140,142925,0,-0.56785583496094,12.663803100586,BFA
UMTS,613,1,140,142995,0,-4.296537,11.186534,BFA
UMTS,613,1,200,75622,0,-1.529434,12.307114,BFA
UMTS,613,1,140,142908,0,-1.091914,13.092113,BFA
UMTS,613,1,200,76062,0,-1.512222,12.397079,BFA
UMTS,613,1,200,76039,0,-1.490415,12.338426,BFA
UMTS,613,1,200,75822,0,-1.499158,12.375003,BFA
UMTS,613,1,200,75787,0,-1.502519,12.360805,BFA
UMTS,613,1,200,76040,0,-1.488959,12.357007,BFA
UMTS,613,1,200,76082,0,-1.542892,12.323776,BFA
UMTS,613,1,200,75821,0,-1.496658,12.373123,BFA
UMTS,613,1,200,75839,0,-1.483841,12.412148,BFA
UMTS,613,1,200,76168,0,-1.501846,12.312088,BFA
UMTS,613,1,200,75987,0,-1.5277862548828,12.305374145508,BFA
UMTS,613,1,200,76170,0,-1.506119,12.324448,BFA
UMTS,613,1,200,76558,0,-1.403847,12.417984,BFA
UMTS,613,1,200,76730,0,-1.422043,12.385025,BFA
UMTS,613,1,200,76541,0,-1.588211,12.338333,BFA
UMTS,613,1,200,76220,0,-1.6088104248047,12.331466674805,BFA
UMTS,613,1,200,76577,0,-1.5689849853516,12.343826293945,BFA
UMTS,613,1,200,76699,0,-1.467115,12.399446,BFA
UMTS,613,1,200,76698,0,-1.450446,12.401906,BFA
UMTS,613,1,200,76712,0,-1.51604,12.323433,BFA
UMTS,613,1,200,76737,0,-1.467169,12.397756,BFA
UMTS,613,1,200,76728,0,-1.415863,12.365799,BFA
UMTS,613,1,200,76719,0,-1.526452,12.332775,BFA
UMTS,613,1,200,76547,0,-1.5013,12.363255,BFA
UMTS,613,1,200,76578,0,-1.5497589111328,12.331466674805,BFA
UMTS,613,1,200,76191,0,-1.4673614501953,12.374038696289,BFA
UMTS,613,1,200,76481,0,-1.487961,12.35939,BFA
UMTS,613,1,200,76237,0,-1.460953,12.382278,BFA
UMTS,613,1,306,272,0,-1.0842132568359,13.075790405273,BFA
UMTS,613,2,3001,6683,0,-1.5785980224609,12.336959838867,BFA
UMTS,613,2,3001,641,0,-1.5511322021484,12.379531860352,BFA
UMTS,613,1,200,76758,0,-1.567817,12.291355,BFA
UMTS,613,2,3001,9906040,0,-1.52759,12.372469,BFA
UMTS,613,1,200,76761,0,-1.561911,12.292005,BFA
UMTS,613,1,200,76837,0,-1.490325,12.353908,BFA
UMTS,613,2,3001,9906200,0,-1.5497589111328,12.361679077148,BFA
UMTS,613,2,3001,9906138,0,-0.013046264648438,14.031600952148,BFA
UMTS,613,2,3001,9906581,0,-1.5277862548828,12.379531860352,BFA
UMTS,613,2,3001,9906461,0,-1.482445,12.344215,BFA
UMTS,613,2,3001,9907089,0,-1.5003204345703,12.305374145508,BFA
UMTS,613,2,3001,9906148,0,0.37834167480469,12.060928344727,BFA
UMTS,613,2,3001,9906358,0,-2.4135589599609,13.57292175293,BFA
UMTS,613,2,3001,9906567,0,-1.501145,12.392691,BFA
UMTS,613,2,3001,9906350,0,-1.528526,12.316783,BFA
UMTS,613,2,3001,9908672,0,-1.544266,12.371488,BFA
UMTS,613,2,3001,9907998,0,-1.468706,12.328425,BFA
UMTS,613,2,3001,9908570,0,-1.5566253662109,12.423477172852,BFA
UMTS,613,2,3001,9908590,0,-1.5030670166016,12.409744262695,BFA
UMTS,613,2,3001,9908502,0,-1.5703582763672,12.324600219727,BFA
UMTS,613,2,3001,9907577,0,-1.5676116943359,12.538833618164,BFA
UMTS,613,1,60,75869,0,-1.5140533447266,12.365798950195,BFA
UMTS,613,1,61,76121,0,-1.5113067626953,12.382278442383,BFA
UMTS,613,1,60,75870,0,-1.5126800537109,12.372665405273,BFA
UMTS,613,1,29,4180,0,-1.0787200927734,13.070297241211,BFA
UMTS,613,1,51,76841,0,-1.4989471435547,12.343826293945,BFA
UMTS,613,1,41,76682,0,-1.5428924560547,12.335586547852,BFA
UMTS,613,1,61,75670,0,-1.509247,12.387085,BFA
UMTS,613,1,61,75997,0,-1.5181732177734,12.390518188477,BFA
UMTS,613,1,61,75912,0,-1.5126800537109,12.374038696289,BFA
UMTS,613,1,52,76209,0,-1.5044403076172,12.328720092773,BFA
UMTS,613,1,41,76589,0,-1.6513824462891,12.317733764648,BFA
UMTS,613,1,100,75582,0,-1.54129,12.354229,BFA
UMTS,613,1,100,5400,0,-1.4907073974609,12.371292114258,BFA
UMTS,613,1,100,1644,0,-1.5167999267578,12.387771606445,BFA
UMTS,613,1,100,75629,0,-1.563392,12.344328,BFA
UMTS,613,1,100,75688,0,-1.5195465087891,12.371292114258,BFA
UMTS,613,1,100,75559,0,-1.5868377685547,12.29850769043,BFA
UMTS,613,1,100,75572,0,-1.4701080322266,12.396011352539,BFA
UMTS,613,1,100,75631,0,-1.558456,12.346115,BFA
UMTS,613,1,100,75639,0,-1.554047,12.331619,BFA
UMTS,613,1,100,75720,0,-1.5236663818359,12.372665405273,BFA
UMTS,613,1,100,75900,0,-1.539929,12.376259,BFA
UMTS,613,1,100,75759,0,-1.552913,12.35307,BFA
UMTS,613,1,100,75889,0,-1.4975738525391,12.32048034668,BFA
UMTS,613,1,100,75798,0,-1.55072,12.453552,BFA
UMTS,613,1,100,75762,0,-1.552742,12.353193,BFA
UMTS,613,1,100,75880,0,-1.5511322021484,12.325973510742,BFA
UMTS,613,1,100,75892,0,-1.4975738525391,12.319107055664,BFA
UMTS,613,1,100,75809,0,-1.525518,12.353051,BFA
UMTS,613,1,100,75727,0,-1.4769744873047,12.390518188477,BFA
UMTS,613,1,100,75859,0,-1.5442657470703,12.205123901367,BFA
UMTS,613,1,100,75891,0,-1.4962005615234,12.334213256836,BFA
UMTS,613,1,100,75819,0,-1.504725,12.370489,BFA
UMTS,613,1,100,75801,0,-1.550508,12.449445,BFA
UMTS,613,1,100,75872,0,-1.514603,12.364975,BFA
UMTS,613,1,100,75807,0,-1.52092,12.357755,BFA
UMTS,613,1,100,75953,0,-1.521645,12.379592,BFA
UMTS,613,1,100,76022,0,-1.577225,12.375412,BFA
UMTS,613,1,100,76002,0,-1.521159,12.38078,BFA
UMTS,613,1,100,75978,0,-1.52092,12.387085,BFA
UMTS,613,1,100,76091,0,-1.56086,12.371635,BFA
UMTS,613,1,100,76017,0,-1.5909576416016,12.38639831543,BFA
UMTS,613,1,100,75907,0,-1.512955,12.386673,BFA
UMTS,613,1,100,76087,0,-1.555939,12.367516,BFA
UMTS,613,1,100,76018,0,-1.586838,12.372665,BFA
UMTS,613,1,100,76007,0,-1.575394,12.342453,BFA
UMTS,613,1,100,75951,0,-1.520285,12.365974,BFA
UMTS,613,1,100,75970,0,-1.4728546142578,12.406997680664,BFA
UMTS,613,1,100,75902,0,-1.5428924560547,12.374038696289,BFA
UMTS,613,1,100,75958,0,-1.5195465087891,12.317733764648,BFA
