space_time_id,pop,rwi,error,wealth
2021_8_3_0.7953_12.8801,21.57073311452042,-0.561,0.311,8628.293245808167
2021_8_3_0.7953_12.8801,22.18163267433737,-0.561,0.311,8872.653069734948
2021_8_3_0.7953_12.8801,24.05685392748019,-0.561,0.311,9622.741570992077
2021_8_3_0.7953_12.8801,8.000397634130334,-0.272,0.301,4000.1988170651666
2021_8_3_0.7953_12.8801,3.748895440826596,-0.322,0.287,1874.4477204132982
2021_8_3_0.7953_12.8801,21.274318904910537,-0.557,0.287,8509.727561964215
2021_8_3_0.7953_12.8801,20.473518894010265,-0.557,0.287,8189.407557604106
2021_8_3_0.7953_12.8801,19.010478852902136,-0.668,0.286,5703.143655870641
2021_8_3_0.7953_12.8801,19.36359608365946,-0.668,0.286,5809.078825097838
2021_8_3_0.7953_12.8801,22.571507230585883,-0.668,0.286,6771.4521691757645
2021_8_3_0.7953_12.8801,24.009710429250976,-0.638,0.287,7202.9131287752925
2021_8_3_0.7953_12.8801,24.637782332301864,-0.638,0.287,7391.334699690559
2021_8_3_0.7953_12.8801,30.266956446367345,-0.89,0.312,9080.086933910203
2021_8_3_0.7953_12.8801,37.68990756589188,-0.89,0.312,11306.972269767564
2021_8_3_0.7953_12.8801,46.42216151732095,-0.89,0.312,13926.648455196286
2021_8_3_0.7953_12.8801,47.02231365077044,-0.682,0.303,14106.694095231132
2021_8_3_0.7953_12.8801,41.92595724088442,-0.682,0.303,12577.787172265327
2021_8_3_0.7953_12.8801,35.92635873698878,-0.682,0.303,10777.907621096634
2021_8_3_0.7953_12.8801,27.76916414815044,-0.164,0.294,16661.498488890265
2021_8_3_0.7953_12.8801,26.518714749285355,-0.164,0.294,15911.228849571213
2021_8_3_0.7953_12.8801,25.31955710903716,-0.821,0.295,15191.734265422296
2021_8_3_0.7953_12.8801,23.900102350519315,-0.821,0.295,14340.06141031159
2021_8_3_0.7953_12.8801,22.81811783090524,-0.821,0.295,13690.870698543144
2021_8_3_0.7953_12.8801,22.786672310636988,-0.561,0.311,9114.668924254795
2021_8_3_0.7953_12.8801,22.50532953040333,-0.561,0.311,9002.131812161331
2021_8_3_0.7953_12.8801,24.432393044212382,-0.561,0.311,9772.957217684952
2021_8_3_0.7953_12.8801,9.011349172928584,-0.272,0.301,4505.674586464293
2021_8_3_0.7953_12.8801,2.192053753928111,-0.036,0.285,1315.2322523568666
2021_8_3_0.7953_12.8801,18.166344980752065,-0.036,0.285,10899.806988451239
2021_8_3_0.7953_12.8801,15.565132950192032,-0.036,0.285,9339.079770115219
2021_8_3_0.7953_12.8801,14.341813905095032,-0.662,0.287,4302.54417152851
2021_8_3_0.7953_12.8801,17.13104793444001,-0.662,0.287,5139.314380332003
2021_8_3_0.7953_12.8801,21.88778410951437,-0.662,0.287,6566.3352328543115
2021_8_3_0.7953_12.8801,25.722080550057974,-0.479,0.287,10288.83222002319
2021_8_3_0.7953_12.8801,29.964210618244092,-0.479,0.287,11985.684247297637
2021_8_3_0.7953_12.8801,35.700934833335225,-0.319,0.287,17850.467416667612
2021_8_3_0.7953_12.8801,36.25957431744305,-0.319,0.287,18129.787158721523
2021_8_3_0.7953_12.8801,39.241448689690685,-0.319,0.287,19620.72434484534
2021_8_3_0.7953_12.8801,39.31763537264078,-0.366,0.289,19658.81768632039
2021_8_3_0.7953_12.8801,37.240444607667015,-0.366,0.289,18620.222303833507
2021_8_3_0.7953_12.8801,33.08197509393551,-0.366,0.289,16540.987546967757
2021_8_3_0.7953_12.8801,25.414700537108363,-0.476,0.291,10165.880214843346
2021_8_3_0.7953_12.8801,25.24818928001063,-0.476,0.291,10099.275712004253
2021_8_3_0.7953_12.8801,24.5829120113434,-0.635,0.294,7374.87360340302
2021_8_3_0.7953_12.8801,24.74427119662177,-0.635,0.294,7423.281358986531
2021_8_3_0.7953_12.8801,23.00626017677188,-0.635,0.294,6901.878053031564
2021_8_3_0.7953_12.8801,22.566483703849524,-0.565,0.35,9026.59348153981
2021_8_3_0.7953_12.8801,23.05500955175757,-0.565,0.35,9222.003820703028
2021_8_3_0.7953_12.8801,23.005162415063968,-0.565,0.35,9202.064966025588
2021_8_3_0.7953_12.8801,7.008554757930104,-0.598,0.297,2803.4219031720413
2021_8_3_0.7953_12.8801,0.106251747610209,-0.036,0.285,63.7510485661254
2021_8_3_0.7953_12.8801,13.609077089990002,-0.036,0.285,8165.446253994001
2021_8_3_0.7953_12.8801,13.900311196001702,-0.036,0.285,8340.186717601022
2021_8_3_0.7953_12.8801,14.2577891243193,-0.662,0.287,4277.33673729579
2021_8_3_0.7953_12.8801,19.293980794438063,-0.662,0.287,5788.194238331419
2021_8_3_0.7953_12.8801,23.163357879770047,-0.662,0.287,6949.007363931014
2021_8_3_0.7953_12.8801,30.077725446237885,-0.479,0.287,12031.090178495155
2021_8_3_0.7953_12.8801,36.53873753955744,-0.479,0.287,14615.495015822975
2021_8_3_0.7953_12.8801,40.75233903620164,-0.319,0.287,20376.16951810082
2021_8_3_0.7953_12.8801,36.71958608918404,-0.319,0.287,18359.79304459202
2021_8_3_0.7953_12.8801,32.14553337776017,-0.319,0.287,16072.766688880083
2021_8_3_0.7953_12.8801,29.54546339515532,-0.366,0.289,14772.73169757766
2021_8_3_0.7953_12.8801,27.665780652042937,-0.366,0.289,13832.890326021468
2021_8_3_0.7953_12.8801,24.910579532444597,-0.366,0.289,12455.289766222299
2021_8_3_0.7953_12.8801,23.23820186414077,-0.476,0.291,9295.280745656308
2021_8_3_0.7953_12.8801,23.5726359805606,-0.476,0.291,9429.054392224241
2021_8_3_0.7953_12.8801,23.12533146525192,-0.635,0.294,6937.599439575576
2021_8_3_0.7953_12.8801,22.79172064276192,-0.635,0.294,6837.516192828576
2021_8_3_0.7953_12.8801,22.018142554341683,-0.635,0.294,6605.442766302504
2021_8_3_0.7953_12.8801,20.637943315236235,-0.565,0.35,8255.177326094494
2021_8_3_0.7953_12.8801,20.08589190453902,-0.565,0.35,8034.3567618156085
2021_8_3_0.7953_12.8801,20.66161512025404,-0.565,0.35,8264.646048101617
2021_8_3_0.7953_12.8801,2.585022990307801,-0.598,0.297,1034.0091961231203
2021_8_3_0.7953_12.8801,12.241389320575294,-0.366,0.284,6120.694660287647
2021_8_3_0.7953_12.8801,15.039865206190989,-0.366,0.284,7519.932603095494
2021_8_3_0.7953_12.8801,15.207825060752429,-0.662,0.287,4562.347518225729
2021_8_3_0.7953_12.8801,20.1035322488595,-0.662,0.287,6031.05967465785
2021_8_3_0.7953_12.8801,23.528627706500355,-0.662,0.287,7058.588311950107
2021_8_3_0.7953_12.8801,30.02089294598924,-0.879,0.285,9006.267883796772
2021_8_3_0.7953_12.8801,38.83552928264019,-0.879,0.285,11650.658784792056
2021_8_3_0.7953_12.8801,43.92159624777486,-0.255,0.287,21960.798123887427
2021_8_3_0.7953_12.8801,36.33453627086584,-0.255,0.287,18167.26813543292
2021_8_3_0.7953_12.8801,27.90560454429646,-0.255,0.287,13952.80227214823
2021_8_3_0.7953_12.8801,23.81251494634495,-0.64,0.289,7143.754483903485
2021_8_3_0.7953_12.8801,22.748795576748453,-0.64,0.289,6824.638673024536
2021_8_3_0.7953_12.8801,22.706327478723697,-0.64,0.289,6811.898243617109
2021_8_3_0.7953_12.8801,21.68810326920341,-0.334,0.29,10844.051634601705
2021_8_3_0.7953_12.8801,21.288057994742648,-0.334,0.29,10644.028997371324
2021_8_3_0.7953_12.8801,22.257499028510846,-0.529,0.293,8902.999611404339
2021_8_3_0.7953_12.8801,21.86800806550825,-0.529,0.293,8747.203226203299
2021_8_3_0.7953_12.8801,20.629852140732112,-0.529,0.293,8251.940856292844
2021_8_3_0.7953_12.8801,19.198997957732608,-0.109,0.295,11519.398774639565
2021_8_3_0.7953_12.8801,18.95409213876676,-0.109,0.295,11372.455283260057
2021_8_3_0.7953_12.8801,16.859028609012633,-0.109,0.295,10115.41716540758
2021_8_3_0.7953_12.8801,8.6237596893e-05,-0.516,0.295,0.0344950387572
2021_8_3_0.7953_12.8801,5.878124272992576,-0.366,0.284,2939.062136496288
2021_8_3_0.7953_12.8801,19.29558069056252,-0.366,0.284,9647.79034528126
2021_8_3_0.7953_12.8801,16.920585857828236,-0.366,0.284,8460.292928914118
2021_8_3_0.7953_12.8801,20.81910872650873,-0.662,0.287,6245.732617952619
2021_8_3_0.7953_12.8801,23.414457274619547,-0.879,0.285,7024.337182385864
2021_8_3_0.7953_12.8801,28.04982475861109,-0.879,0.285,8414.947427583327
2021_8_3_0.7953_12.8801,36.06229150970075,-0.879,0.285,10818.687452910224
2021_8_3_0.7953_12.8801,36.58270668524701,-0.255,0.287,18291.353342623504
2021_8_3_0.7953_12.8801,32.7039971154396,-0.255,0.287,16351.998557719799
2021_8_3_0.7953_12.8801,25.913619824103403,-0.255,0.287,12956.809912051702
2021_8_3_0.7953_12.8801,22.32056586873105,-0.64,0.289,6696.169760619316
2021_8_3_0.7953_12.8801,19.71632835655728,-0.64,0.289,5914.898506967184
2021_8_3_0.7953_12.8801,19.941013758398157,-0.64,0.289,5982.304127519447
2021_8_3_0.7953_12.8801,19.32120716991145,-0.334,0.29,9660.603584955725
2021_8_3_0.7953_12.8801,19.08797792477117,-0.334,0.29,9543.988962385585
2021_8_3_0.7953_12.8801,20.194731392296035,-0.529,0.293,8077.892556918414
2021_8_3_0.7953_12.8801,20.070535055776386,-0.529,0.293,8028.214022310554
2021_8_3_0.7953_12.8801,19.1687597527221,-0.529,0.293,7667.5039010888395
2021_8_3_0.7953_12.8801,18.2709120923111,-0.109,0.295,10962.54725538666
2021_8_3_0.7953_12.8801,17.698981329583933,-0.109,0.295,10619.38879775036
2021_8_3_0.7953_12.8801,8.18734559079193,-0.109,0.295,4912.407354475158
2021_8_3_0.7953_12.8801,0.079869649169904,-0.366,0.284,39.934824584952
2021_8_3_0.7953_12.8801,15.64713956036809,-0.366,0.284,7823.569780184045
2021_8_3_0.7953_12.8801,18.96343064009524,-0.366,0.284,9481.71532004762
2021_8_3_0.7953_12.8801,21.002267491258188,-0.879,0.285,10501.133745629093
2021_8_3_0.7953_12.8801,22.76678451811492,-0.879,0.285,11383.39225905746
2021_8_3_0.7953_12.8801,23.765702608253083,-0.879,0.285,11882.851304126541
2021_8_3_0.7953_12.8801,27.019578474528885,-0.879,0.285,13509.789237264442
2021_8_3_0.7953_12.8801,29.441653335408954,-0.255,0.287,14720.826667704478
2021_8_3_0.7953_12.8801,24.86401386652161,-0.255,0.287,12432.006933260805
2021_8_3_0.7953_12.8801,22.747183992098392,-0.255,0.287,11373.591996049196
2021_8_3_0.7953_12.8801,20.56923609851978,-0.64,0.289,6170.770829555934
2021_8_3_0.7953_12.8801,17.36125472165967,-0.64,0.289,5208.376416497901
2021_8_3_0.7953_12.8801,15.208014972059212,-0.64,0.289,4562.404491617764
2021_8_3_0.7953_12.8801,14.476198029291728,-0.334,0.29,7238.099014645864
2021_8_3_0.7953_12.8801,15.070264165409007,-0.334,0.29,7535.132082704504
2021_8_3_0.7953_12.8801,16.30466633866302,-0.529,0.293,6521.866535465208
2021_8_3_0.7953_12.8801,15.992923196196513,-0.529,0.293,6397.169278478605
2021_8_3_0.7953_12.8801,15.432573399086042,-0.529,0.293,6173.029359634417
2021_8_3_0.7953_12.8801,14.39971338628636,-0.109,0.295,8639.828031771816
2021_8_3_0.7953_12.8801,12.667911689733286,-0.109,0.295,7600.747013839971
2021_8_3_0.7953_12.8801,0.773924518823011,-0.109,0.295,464.35471129380664
2021_8_3_0.7953_12.8801,3.410715526568277,-0.263,0.284,1705.3577632841386
2021_8_3_0.7953_12.8801,18.625005303295858,-0.263,0.284,9312.502651647928
2021_8_3_0.7953_12.8801,20.411555272344117,-0.26,0.284,10205.777636172059
2021_8_3_0.7953_12.8801,21.509397507083744,-0.26,0.284,10754.698753541872
2021_8_3_0.7953_12.8801,23.22287753963089,-0.26,0.284,11611.438769815444
2021_8_3_0.7953_12.8801,24.005083145755503,-0.26,0.284,12002.541572877752
2021_8_3_0.7953_12.8801,23.213894894122244,-0.306,0.284,11606.947447061122
2021_8_3_0.7953_12.8801,21.609262102198223,-0.306,0.284,10804.631051099112
2021_8_3_0.7953_12.8801,20.870924329529608,-0.306,0.284,10435.462164764804
2021_8_3_0.7953_12.8801,18.586534552244217,-0.306,0.284,9293.26727612211
2021_8_3_0.7953_12.8801,14.275206438999634,-0.64,0.289,4282.56193169989
2021_8_3_0.7953_12.8801,13.998357129569056,-0.718,0.291,4199.5071388707165
2021_8_3_0.7953_12.8801,13.85278474006563,-0.718,0.291,4155.835422019689
2021_8_3_0.7953_12.8801,13.595494905554316,-0.718,0.291,4078.648471666295
2021_8_3_0.7953_12.8801,13.736262017395765,-0.718,0.291,4120.87860521873
2021_8_3_0.7953_12.8801,13.624328254932015,-0.529,0.293,5449.731301972806
2021_8_3_0.7953_12.8801,13.27616825464576,-0.529,0.293,5310.467301858304
2021_8_3_0.7953_12.8801,13.428938250813276,-0.109,0.295,8057.3629504879655
2021_8_3_0.7953_12.8801,3.940443157969145,-0.109,0.295,2364.265894781487
2021_8_3_0.7953_12.8801,6.056936225929252,-0.263,0.284,3028.468112964626
2021_8_3_0.7953_12.8801,19.811168350565023,-0.463,0.283,7924.467340226009
2021_8_3_0.7953_12.8801,21.94179915864626,-0.26,0.284,10970.89957932313
2021_8_3_0.7953_12.8801,23.534427047480506,-0.26,0.284,11767.213523740253
2021_8_3_0.7953_12.8801,23.503697518885623,-0.26,0.284,11751.848759442812
2021_8_3_0.7953_12.8801,22.54823727330781,-0.306,0.284,11274.118636653904
2021_8_3_0.7953_12.8801,20.89429846195903,-0.306,0.284,10447.149230979514
2021_8_3_0.7953_12.8801,20.10362289365967,-0.306,0.284,10051.811446829834
2021_8_3_0.7953_12.8801,17.204206440756625,-0.306,0.284,8602.103220378312
2021_8_3_0.7953_12.8801,13.602712422787272,-0.377,0.287,6801.356211393636
2021_8_3_0.7953_12.8801,14.17025676816897,-0.718,0.291,4251.077030450691
2021_8_3_0.7953_12.8801,14.424546773573534,-0.718,0.291,4327.36403207206
2021_8_3_0.7953_12.8801,13.490784049706187,-0.718,0.291,4047.235214911856
2021_8_3_0.7953_12.8801,13.255881170066386,-0.718,0.291,3976.764351019916
2021_8_3_0.7953_12.8801,13.203785739433805,-0.464,0.289,5281.514295773522
2021_8_3_0.7953_12.8801,13.095859059893936,-0.464,0.289,5238.343623957574
2021_8_3_0.7953_12.8801,5.891382981525629,-0.109,0.295,3534.8297889153773
2021_8_3_0.7953_12.8801,5.497963727836749,-0.463,0.283,2199.1854911346995
2021_8_3_0.7953_12.8801,20.23268419047974,-0.463,0.283,8093.073676191896
2021_8_3_0.7953_12.8801,21.82261648416224,-0.26,0.284,10911.308242081119
2021_8_3_0.7953_12.8801,21.41492631089744,-0.26,0.284,10707.463155448719
2021_8_3_0.7953_12.8801,20.340958509404725,-0.306,0.284,10170.479254702363
2021_8_3_0.7953_12.8801,20.43828145487741,-0.306,0.284,10219.140727438704
2021_8_3_0.7953_12.8801,19.313215614178628,-0.306,0.284,9656.607807089315
2021_8_3_0.7953_12.8801,16.085264138318944,-0.377,0.287,8042.632069159472
2021_8_3_0.7953_12.8801,14.13337492597051,-0.377,0.287,7066.6874629852555
2021_8_3_0.7953_12.8801,14.650480820886331,-0.377,0.287,7325.240410443165
2021_8_3_0.7953_12.8801,13.656888571971647,-0.718,0.291,4097.066571591494
2021_8_3_0.7953_12.8801,13.173480517576762,-0.718,0.291,3952.0441552730285
2021_8_3_0.7953_12.8801,12.879538020235064,-0.464,0.289,5151.815208094025
2021_8_3_0.7953_12.8801,12.925415313883358,-0.464,0.289,5170.166125553343
2021_8_3_0.7953_12.8801,5.00568844857875,-0.464,0.289,2002.2753794315001
2021_8_3_0.7953_12.8801,1.779002871500809,-0.463,0.283,711.6011486003237
2021_8_3_0.7953_12.8801,12.212285550267463,-0.672,0.285,3663.685665080239
2021_8_3_0.7953_12.8801,19.1340409584336,-0.672,0.285,5740.21228753008
2021_8_3_0.7953_12.8801,19.62720100096229,-0.483,0.287,7850.880400384916
2021_8_3_0.7953_12.8801,19.01610508735248,-0.483,0.287,7606.442034940991
2021_8_3_0.7953_12.8801,18.394189324762447,-0.483,0.287,7357.675729904979
2021_8_3_0.7953_12.8801,15.811909825889131,-0.377,0.287,7905.954912944566
2021_8_3_0.7953_12.8801,14.381270948545428,-0.377,0.287,7190.6354742727135
2021_8_3_0.7953_12.8801,13.114222532109943,-0.377,0.287,6557.111266054972
2021_8_3_0.7953_12.8801,12.915948126247114,-0.377,0.287,6457.974063123557
2021_8_3_0.7953_12.8801,12.61681063019359,-0.464,0.289,5046.724252077436
2021_8_3_0.7953_12.8801,8.73524394294906,-0.464,0.289,3494.097577179624
2021_8_3_0.7953_12.8801,1.797955247251487,-0.464,0.289,719.1820989005948
2021_8_3_0.7953_12.8801,1.507454429422111,-0.672,0.285,452.2363288266333
2021_8_3_0.7953_12.8801,7.209739062754814,-0.483,0.287,2883.8956251019254
2021_8_3_0.7953_12.8801,10.633370454671375,-0.483,0.287,4253.3481818685505
2021_8_3_0.7953_12.8801,11.99863734655565,-0.483,0.287,4799.45493862226
2021_8_3_0.7953_12.8801,12.10181201326397,-0.377,0.287,6050.906006631985
2021_8_3_0.7953_12.8801,10.639718943434216,-0.377,0.287,5319.859471717108
2021_8_3_0.7953_12.8801,8.81706610201111,-0.377,0.287,4408.533051005555
2021_8_3_0.7953_12.8801,5.859722105558547,-0.377,0.287,2929.8610527792735
2021_8_3_0.7953_12.8801,1.546303948700086,-0.464,0.289,618.5215794800345
2023_1_17_-2.9762_12.921,27.95294452004789,-0.714,0.285,8385.883356014367
2023_1_17_-2.9762_12.921,30.780696736430983,-0.714,0.285,9234.209020929295
2023_1_17_-2.9762_12.921,29.37020542889455,-0.714,0.285,8811.061628668365
2023_1_17_-2.9762_12.921,26.497977941949035,-0.202,0.312,13248.988970974517
2023_1_17_-2.9762_12.921,25.68905005900135,-0.202,0.312,12844.525029500675
2023_1_17_-2.9762_12.921,28.300390503274865,-0.714,0.285,8490.11715098246
2023_1_17_-2.9762_12.921,30.544731301530028,-0.714,0.285,9163.419390459008
2023_1_17_-2.9762_12.921,33.23116285718114,-0.714,0.285,9969.348857154342
2023_1_17_-2.9762_12.921,28.631368243419946,-0.202,0.312,14315.684121709974
2023_1_17_-2.9762_12.921,27.154312245057618,-0.202,0.312,13577.15612252881
2023_1_17_-2.9762_12.921,28.600266973536687,-0.202,0.312,14300.133486768344
2023_1_17_-2.9762_12.921,26.28262800325532,-0.714,0.285,7884.788400976596
2023_1_17_-2.9762_12.921,27.256424263759573,-0.714,0.285,8176.927279127872
2023_1_17_-2.9762_12.921,30.435456874370136,-0.714,0.285,9130.637062311042
2023_1_17_-2.9762_12.921,32.68950775167804,-0.714,0.285,9806.852325503412
2023_1_17_-2.9762_12.921,33.57104246737392,-0.202,0.312,16785.52123368696
2023_1_17_-2.9762_12.921,30.558749597196307,-0.202,0.312,15279.374798598154
2023_1_17_-2.9762_12.921,29.298494721992988,-0.202,0.312,14649.247360996495
2023_1_17_-2.9762_12.921,30.207471609449325,-0.202,0.312,15103.735804724662
2023_1_17_-2.9762_12.921,27.05129542750141,-0.714,0.285,8115.388628250424
2023_1_17_-2.9762_12.921,27.433305513666014,-0.714,0.285,8229.991654099804
2023_1_17_-2.9762_12.921,30.37100516274438,-0.714,0.285,9111.301548823314
2023_1_17_-2.9762_12.921,36.84622171648765,-0.714,0.285,11053.866514946294
2023_1_17_-2.9762_12.921,45.04988027514043,-0.202,0.312,22524.940137570215
2023_1_17_-2.9762_12.921,43.90710881299139,-0.202,0.312,21953.554406495696
2023_1_17_-2.9762_12.921,36.13930710826685,-0.202,0.312,18069.653554133423
2023_1_17_-2.9762_12.921,35.237056710297544,-0.202,0.312,17618.528355148774
2023_1_17_-2.9762_12.921,32.48495856524314,-0.202,0.312,16242.47928262157
2023_1_17_-2.9762_12.921,31.915327700211503,-0.601,0.299,9574.598310063451
2023_1_17_-2.9762_12.921,13.914862132152694,0.141,0.285,9740.403492506886
2023_1_17_-2.9762_12.921,19.442676936964634,0.141,0.285,13609.873855875245
2023_1_17_-2.9762_12.921,21.01362366382168,0.141,0.285,14709.536564675176
2023_1_17_-2.9762_12.921,24.88015996339984,0.141,0.285,17416.111974379888
2023_1_17_-2.9762_12.921,28.95028760679038,-0.714,0.285,8685.086282037113
2023_1_17_-2.9762_12.921,32.21230284996918,-0.714,0.285,9663.690854990753
2023_1_17_-2.9762_12.921,34.73532860187133,-0.714,0.285,10420.5985805614
2023_1_17_-2.9762_12.921,49.06026964615263,-0.714,0.285,14718.08089384579
2023_1_17_-2.9762_12.921,55.229734722666166,-0.202,0.312,27614.867361333083
2023_1_17_-2.9762_12.921,55.703451894059896,-0.202,0.312,27851.725947029947
2023_1_17_-2.9762_12.921,52.34858005561178,-0.202,0.312,26174.290027805888
2023_1_17_-2.9762_12.921,42.02719680535904,-0.202,0.312,21013.59840267952
2023_1_17_-2.9762_12.921,45.3986534265382,-0.601,0.299,13619.596027961461
2023_1_17_-2.9762_12.921,38.07708485462397,-0.601,0.299,11423.12545638719
2023_1_17_-2.9762_12.921,36.0828186216838,-0.601,0.299,10824.84558650514
2023_1_17_-2.9762_12.921,14.26154387457534,-0.493,0.283,5704.617549830136
2023_1_17_-2.9762_12.921,18.36007040796741,0.141,0.285,12852.049285577186
2023_1_17_-2.9762_12.921,19.29114823882291,0.141,0.285,13503.803767176038
2023_1_17_-2.9762_12.921,19.899451635775748,0.141,0.285,13929.616145043023
2023_1_17_-2.9762_12.921,22.953778960844573,0.141,0.285,16067.645272591202
2023_1_17_-2.9762_12.921,27.864078226104247,0.141,0.285,19504.854758272973
2023_1_17_-2.9762_12.921,32.6420303577045,0.141,0.285,22849.42125039315
2023_1_17_-2.9762_12.921,39.11023001896911,-0.714,0.285,11733.069005690733
2023_1_17_-2.9762_12.921,44.70732990654096,-0.714,0.285,13412.198971962289
2023_1_17_-2.9762_12.921,48.82372150794605,-0.714,0.285,14647.116452383814
2023_1_17_-2.9762_12.921,64.32376513714665,-0.202,0.312,32161.882568573325
2023_1_17_-2.9762_12.921,65.32910488300067,-0.202,0.312,32664.552441500335
2023_1_17_-2.9762_12.921,55.78078544598303,-0.202,0.312,27890.392722991513
2023_1_17_-2.9762_12.921,57.23480201477653,-0.202,0.312,28617.401007388264
2023_1_17_-2.9762_12.921,55.728105931607786,-0.601,0.299,16718.431779482336
2023_1_17_-2.9762_12.921,50.07539633481542,-0.601,0.299,15022.618900444628
2023_1_17_-2.9762_12.921,35.97968057959117,-0.601,0.299,10793.90417387735
2023_1_17_-2.9762_12.921,35.22533054609054,-0.188,0.289,21135.198327654325
2023_1_17_-2.9762_12.921,14.249460826330976,-0.493,0.283,5699.78433053239
2023_1_17_-2.9762_12.921,18.490332328927547,0.141,0.285,12943.232630249282
2023_1_17_-2.9762_12.921,19.15100691997184,0.141,0.285,13405.70484398029
2023_1_17_-2.9762_12.921,19.62668460985908,0.141,0.285,13738.679226901355
2023_1_17_-2.9762_12.921,23.926290581583856,0.141,0.285,16748.4034071087
2023_1_17_-2.9762_12.921,29.85374231265226,0.141,0.285,20897.61961885658
2023_1_17_-2.9762_12.921,34.46056559815587,0.141,0.285,24122.395918709106
2023_1_17_-2.9762_12.921,44.88202514023938,-0.122,0.297,26929.215084143627
