year,month,country_1,admin1,location,infra_cate,infra,sub_event_,damage_inf,severity_i,notes,fatalities,actor1,assoc_acto,inter1,actor2,assoc_ac_1,inter2,latitude,longitude,coordinate,source,radio,mcc,net,area,distance_to_event_m
2022,2,Burkina Faso,Boucle du Mouhoun,Lanfiera,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: Around 4 February 2022 (as reported), presumed JNIM militants sabotaged a telecommunications installation in the town of Lanfiera (Lanfiera, Sourou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.9833,-3.4088,"12.9833,-3.4088",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,2,Burkina Faso,Boucle du Mouhoun,Lanfiera,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: Around 4 February 2022 (as reported), presumed JNIM militants sabotaged a telecommunications installation in the town of Lanfiera (Lanfiera, Sourou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.9833,-3.4088,"12.9833,-3.4088",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,1,Burkina Faso,Boucle du Mouhoun,Bomborokui,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 24 January 2022, presumed JNIM militants burned a telecommunications antenna in the town of Bomborokui (Bomborokui, Kossi).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.007,-3.956,"13.007,-3.956",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,1,Burkina Faso,Boucle du Mouhoun,Bomborokui,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 24 January 2022, presumed JNIM militants burned a telecommunications antenna in the town of Bomborokui (Bomborokui, Kossi).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.007,-3.956,"13.007,-3.956",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,1,Burkina Faso,Boucle du Mouhoun,Bomborokui,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 24 January 2022, presumed JNIM militants burned a telecommunications antenna in the town of Bomborokui (Bomborokui, Kossi).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,13.007,-3.956,"13.007,-3.956",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,2,Burkina Faso,Centre-Est,Sawengua,communications,other,Looting/property destruction,arson,burned,"Property destruction: On 7 February 2022, presumed JNIM burned a telecommunications station in the village of Sawengua (Bittou, Boulgou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.3394,-0.0569,"11.3394,-0.0569",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,2,Burkina Faso,Centre-Est,Sawengua,communications,other,Looting/property destruction,arson,burned,"Property destruction: On 7 February 2022, presumed JNIM burned a telecommunications station in the village of Sawengua (Bittou, Boulgou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.3394,-0.0569,"11.3394,-0.0569",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,2,Burkina Faso,Centre-Est,Sawengua,communications,other,Looting/property destruction,arson,burned,"Property destruction: On 7 February 2022, presumed JNIM burned a telecommunications station in the village of Sawengua (Bittou, Boulgou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.3394,-0.0569,"11.3394,-0.0569",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2023,2,Burkina Faso,Est,Piela,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 16 February 2023, presumed JNIM militants attacked the police station in the town of Piela (Piela, Gnagna). The militants set fire to the police station and the town hall, they also vandalized telecommunications installations.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Police Forces of Burkina Faso (2022-),,State Forces,12.7097,-0.1311,"12.7097,-0.1311",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,18,928.0493473510305
2023,2,Burkina Faso,Est,Piela,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 16 February 2023, presumed JNIM militants attacked the police station in the town of Piela (Piela, Gnagna). The militants set fire to the police station and the town hall, they also vandalized telecommunications installations.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Police Forces of Burkina Faso (2022-),,State Forces,12.7097,-0.1311,"12.7097,-0.1311",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,18,2930.599499678525
2023,2,Burkina Faso,Est,Piela,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 16 February 2023, presumed JNIM militants attacked the police station in the town of Piela (Piela, Gnagna). The militants set fire to the police station and the town hall, they also vandalized telecommunications installations.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Police Forces of Burkina Faso (2022-),,State Forces,12.7097,-0.1311,"12.7097,-0.1311",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,18,3232.6385121857015
2023,2,Burkina Faso,Est,Piela,communications,installation,Looting/property destruction,ransacking,unknown,"Property destruction: On 16 February 2023, presumed JNIM militants attacked the police station in the town of Piela (Piela, Gnagna). The militants set fire to the police station and the town hall, they also vandalized telecommunications installations.",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Police Forces of Burkina Faso (2022-),,State Forces,12.7097,-0.1311,"12.7097,-0.1311",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,UMTS,613,2,3003,9140.933878830469
2022,12,Burkina Faso,Centre-Ouest,Tiogo-Mouhoun,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 13 December 2022, overnight presumed JNIM militants sabotaged telecommunications in the village of Tiogo-Mouhoun (Tenado, Sanguie).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.2066,-2.8227,"12.2066,-2.8227",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,12,Burkina Faso,Centre-Ouest,Tiogo-Mouhoun,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 13 December 2022, overnight presumed JNIM militants sabotaged telecommunications in the village of Tiogo-Mouhoun (Tenado, Sanguie).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.2066,-2.8227,"12.2066,-2.8227",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,12,Burkina Faso,Centre-Ouest,Tiogo-Mouhoun,communications,antenna,Looting/property destruction,sabotage,unknown,"Property destruction: On 13 December 2022, overnight presumed JNIM militants sabotaged telecommunications in the village of Tiogo-Mouhoun (Tenado, Sanguie).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.2066,-2.8227,"12.2066,-2.8227",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,11,Burkina Faso,Hauts-Bassins,Kourouma,communications,installation,Looting/property destruction,arson,burned,"Property destruction: On 13 November 2022, presumed JNIM militants vandalized a police station and burned telecommunications installations in the town of Kourouma (Kourouma, Kenedougou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Police Forces of Burkina Faso (2022-),Civilians,11.6172,-4.7978,"11.6172,-4.7978",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,11,Burkina Faso,Hauts-Bassins,Kourouma,communications,installation,Looting/property destruction,arson,burned,"Property destruction: On 13 November 2022, presumed JNIM militants vandalized a police station and burned telecommunications installations in the town of Kourouma (Kourouma, Kenedougou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Police Forces of Burkina Faso (2022-),Civilians,11.6172,-4.7978,"11.6172,-4.7978",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,11,Burkina Faso,Hauts-Bassins,Kourouma,communications,installation,Looting/property destruction,arson,burned,"Property destruction: On 13 November 2022, presumed JNIM militants vandalized a police station and burned telecommunications installations in the town of Kourouma (Kourouma, Kenedougou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Police Forces of Burkina Faso (2022-),Civilians,11.6172,-4.7978,"11.6172,-4.7978",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,3,Burkina Faso,Est,Tanwalbougou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 10 March 2022, presumed JNIM militants burned a telecommunications antenna near the village of Tanwalbougou (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.05,0.783,"12.05,0.783",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,26,2857.0446680439313
2022,3,Burkina Faso,Est,Tanwalbougou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 10 March 2022, presumed JNIM militants burned a telecommunications antenna near the village of Tanwalbougou (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.05,0.783,"12.05,0.783",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,503,3728.51570421925
2022,3,Burkina Faso,Est,Tanwalbougou,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 10 March 2022, presumed JNIM militants burned a telecommunications antenna near the village of Tanwalbougou (Fada Ngourma, Gourma).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.05,0.783,"12.05,0.783",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,2,503,4165.648324142109
2022,2,Burkina Faso,Est,Sakoani,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 19 February 2022, presumed JNIM militants destroyed telecommunications antennas in the village of Sakoani (Kantchari, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.4037,1.3169,"12.4037,1.3169",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,27,1005.7063358759397
2022,2,Burkina Faso,Est,Sakoani,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 19 February 2022, presumed JNIM militants destroyed telecommunications antennas in the village of Sakoani (Kantchari, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.4037,1.3169,"12.4037,1.3169",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,27,1005.7063358759397
2022,2,Burkina Faso,Est,Sakoani,communications,antenna,Looting/property destruction,destruction,destroyed,"Property destruction: On 19 February 2022, presumed JNIM militants destroyed telecommunications antennas in the village of Sakoani (Kantchari, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.4037,1.3169,"12.4037,1.3169",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,27,1005.7063358759397
2022,12,Burkina Faso,Centre-Ouest,Zilivele,communications,installation,Looting/property destruction,arson,burned,"Property destruction: On 18 December 2022, presumed JNIM militants burned telecommunications installations in the village of Zilivele (Kyon, Sanguie).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.3781,-2.7263,"12.3781,-2.7263",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,38,8261.020469810313
2022,12,Burkina Faso,Centre-Ouest,Zilivele,communications,installation,Looting/property destruction,arson,burned,"Property destruction: On 18 December 2022, presumed JNIM militants burned telecommunications installations in the village of Zilivele (Kyon, Sanguie).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.3781,-2.7263,"12.3781,-2.7263",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,38,8595.477742021516
2022,12,Burkina Faso,Centre-Ouest,Zilivele,communications,installation,Looting/property destruction,arson,burned,"Property destruction: On 18 December 2022, presumed JNIM militants burned telecommunications installations in the village of Zilivele (Kyon, Sanguie).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,12.3781,-2.7263,"12.3781,-2.7263",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,3,230,8886.359272055766
2022,9,Burkina Faso,Boucle du Mouhoun,Diontala,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 14 September 2022, overnight presumed JNIM militants destroyed telecommunications installations in the village of Diontala (Kouka, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.7638,-4.458,"11.7638,-4.458",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Boucle du Mouhoun,Diontala,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 14 September 2022, overnight presumed JNIM militants destroyed telecommunications installations in the village of Diontala (Kouka, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.7638,-4.458,"11.7638,-4.458",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,9,Burkina Faso,Boucle du Mouhoun,Diontala,communications,installation,Looting/property destruction,destruction,destroyed,"Property destruction: On 14 September 2022, overnight presumed JNIM militants destroyed telecommunications installations in the village of Diontala (Kouka, Banwa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),,Civilians,11.7638,-4.458,"11.7638,-4.458",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,3,Burkina Faso,Est,Namponsiga,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 2 March 2022, presumed JNIM militants burned a bar and a telecommunications antenna in the village of Namponsiga (Logobou, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,11.7302,1.7693,"11.7302,1.7693",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,3,Burkina Faso,Est,Namponsiga,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 2 March 2022, presumed JNIM militants burned a bar and a telecommunications antenna in the village of Namponsiga (Logobou, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,11.7302,1.7693,"11.7302,1.7693",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,3,Burkina Faso,Est,Namponsiga,communications,antenna,Looting/property destruction,arson,burned,"Property destruction: On 2 March 2022, presumed JNIM militants burned a bar and a telecommunications antenna in the village of Namponsiga (Logobou, Tapoa).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,11.7302,1.7693,"11.7302,1.7693",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,NA,NA,NA,NA,NA
2022,12,Burkina Faso,Centre-Est,Wangala,communications,antenna,Abduction/forced disappearance,sabotage,unknown,"On 25 December 2022, presumed JNIM militants abducted a mechanic and sabotaged telecommunications antennas in the village of Wangala (Zabre, Boulgou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,11.2846,-0.6829,"11.2846,-0.6829",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,14,2426.572807494962
2022,12,Burkina Faso,Centre-Est,Wangala,communications,antenna,Abduction/forced disappearance,sabotage,unknown,"On 25 December 2022, presumed JNIM militants abducted a mechanic and sabotaged telecommunications antennas in the village of Wangala (Zabre, Boulgou).",0,JNIM: Group for Support of Islam and Muslims,,Rebel Groups,Civilians (Burkina Faso),Labour Group (Burkina Faso),Civilians,11.2846,-0.6829,"11.2846,-0.6829",Armed Conflict Location & Event Data Project (ACLED); www.acleddata.com,GSM,613,1,14,2426.572807494962
